estandar	dialectal	whisper
Y	Y	y
estudiar	estudiar	estudiar
también	también	también.
~.	~.	Los
Los	Los	hago
hago	hago	trabajar,
trabajar	trabajar	pero
~,	~,	ellos
pero	pero	son
vamos	vamos	de
~,	~,	trabajar.
ellos	ellos	Mi
son	son	hijo
de	de	no
trabajar	trabajar	hace
~.	~.	falta
Que	Que	mandarlo,
mis	mis	pero
hijos	hijos	que
no	no	ellos
hace	hace	ayudan
falta	falta	a
mandarlos	mandarlos	su
~,	~,	padre,
pero	pero	o
que	que	que
ellos	ellos	los
ayudan	ayudan	hace
a	a	falta.
su	su	Ellos
padre	padre	vienen
lo	lo	de
que	que	la
los	los	fiesta
hace	hace	y
falta	falta	van
~.	~.	a
Ellos	Ellos	trabajar
vienen	vienen	con
de	de	su
las	las	padre
fiestas	fiestas	varios
y	y	veces,
van	van	a
a	a	veces
trabajar	trabajar	han
con	con	llegado
su	su	y
padre	padre	a
~…	~…	lo
Varias	Varias	mejor
veces	veces	están
han	han	ahora
llegao	llegao	y
y	y	a
a	a	la
lo	lo	hora
mejor	mejor	se
han	han	han
estao	estao	tenido
una	una	que
hora	hora	levantar,
y	y	atender
a	a	a
la	la	ganar
hora	hora	o
se	se	ayudar
han	han	a
tenido	tenido	los
que	que	que
levantar	levantar	traen
a	a	bajos,
atender	atender	lo
al	al	que
ganao	ganao	sea,
o	o	y
a	a	a
ayudarlos	ayudarlos	lo
de	de	que
traer	traer	que
vacas	vacas	no
o	o	he
lo	lo	llegado
que	que	es
sea	sea
y	y
hala	hala
~,	~,
y	y
tienen	tienen
que	que
ir	ir
~.	~.
