estandar	dialectal	whisper
Hay	Hay	Ay,
quien	quien	que
les	les	me
vende	vende	gondes,
sí	sí	si,
~.	~.	me
Yo	Yo	dó
les	les	esta
he	he	hora.
vendido	vendido	No,
hasta	hasta	no,
ahora	ahora	no,
~,	~,	no,
[R-Vhc]	[R-Vhc]	no,
ahora	ahora	no,
no	no	no,
~,	~,	no,
ahora	ahora	no.
ya	ya	Ay,
[A-Inn]	[A-Inn]	que
~,	~,	me
hay	hay	gondes,
quien	quien	si,
les	les	me
vende	vende	dó
sí	sí	mi
~.	~.	unico
Yo	Yo	que
tengo	tengo	me
ahí	ahí	pinta.
un	un	Vámonos,
hijo	hijo
que	que
les	les
vende	vende
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
a	a
un	un
carnicero	carnicero
~.	~.
[PS]	[PS]
