estandar	dialectal	whisper
¿~	¿~	Y
Y	Y	cómo
cómo	cómo	se
se	se	hacía
hacía	hacía	entonces
entonces	entonces	con
con	con	la
la	la	cebada,
cebada	cebada	llevaba
~?	~?	uno,
~,	~,	a
¿~	¿~	ver
llevaba	llevaba	cuéntenos
uno	uno	un
~?	~?	todo
~,	~,	como
a	a	era,
ver	ver	se
cuéntenos	cuéntenos	recorzó,
un	un	como
poco	poco	se
~,	~,	re
¿~	¿~	Extrugantaba,
cómo	cómo	como
era	era	se
~?	~?
~,	~,
¿~	¿~
se	se
reco-	reco-
~,	~,
cómo	cómo
se	se
plantaba	plantaba
~?	~?
~,	~,
¿~	¿~
cómo	cómo
se	se
recogía	recogía
~?	~?
