estandar	dialectal	whisper
No	No	aquí
~…	~…	había
~,	~,	un
aquí	aquí	médico,
sí	sí	había
~,	~,	un
sí	sí	ante
aquí	aquí	aquí
había	había	una
un	un	casa
~…	~…	que
médico	médico	llamaba
~,	~,	Casa
aquí	aquí	Victoria,
había	había	que
~,	~,	es
aquí	aquí	Reina
había	había	Alcoa,
uno	uno	pero
~,	~,	ese
antes	antes	no
aquí	aquí	era
una	una	yo,
casa	casa	este
aquí	aquí	que
~,	~,	le
aquí	aquí	digo,
que	que	este
le	le	es
llamaban	llamaban	de
Casa_Victoria	Casa_Victoria	Alcoa
que	que	y
ese	ese	pero
es	es	no,
rey	rey	el
de	de	miveno
Alcoy	Alcoy	con
~,	~,	el
pero	pero	pero
ese	ese	tiene
no	no	una
era	era	casita
~,	~,	muro,
yo	yo	y
este	este	entonces
que	que	por
le	le	lo
he	he	conocí,
dicho	dicho	lo
yo	yo	conocí
~,	~,	a
este	este	él,
es	es	voy
de	de	a
Alcoy	Alcoy	trabajar
~,	~,	y
pero	pero	su
no	no	padre
~,	~,	también,
[HS:E2	[HS:E2	y
		[Asent]			[Asent]	su
~.	~.	padre
		]			]	ya
él	él	tiene
~,	~,	90,
él	él	me
vive	vive	dijo
en	en	ese
Alcoy	Alcoy	día,
~,	~,	tiene
pero	pero	97
tiene	tiene	años,
una	una	era
casita	casita	practicante,
en	en	y
Muro	Muro	ese
[HS:E2	[HS:E2	hombre
		[Asent]			[Asent]	yo
~.	~.	iba
		]			]	con
y	y	otro
entonces	entonces	con
yo	yo	él,
pos	pos	yo
lo	lo	iba,
conocía	conocía	yo
~,	~,	iba
lo	lo	de
conocía	conocía	jornalero
a	a	y
él	él	el
~,	~,	empresario,
fui	fui	es
a	a	que
trabajar	trabajar	él
y	y	era
su	su	empresario,
padre	padre	era
también	también	un
y	y	vivo,
su	su	pues
padre	padre	y
ya	ya	fue
tiene	tiene	muy
noventa	noventa	a
~…	~…	trabajar
~,	~,	allá,
me	me	es
dijo	dijo	el
ese	ese	talento,
día	día	y
que	que	entonces
tiene	tiene	el
noventa_y_siete	noventa_y_siete	hombre
años	años	se
~,	~,	iba
era	era	a
practicante	practicante	trabajar,
y	y	pues
~,	~,	la
y	y	mujer
ese	ese	y
hombre	hombre	se
yo	yo	salía
iba	iba	en
con	con	los
otro	otro	niños,
~,	~,	y
con	con	yo
~,	~,	entre
con	con	mi
el	el	idea,
~|	~|	y
yo	yo	aquí
iba	iba	ellos
~,	~,	entraron,
yo	yo	y
iba	iba	él
de	de	trabajaba
jornalero	jornalero	y
y	y	se
el	el	plantaba,
~,	~,	empezaba
el	el	en
je-	je-	la
~,	~,	plárea,
y	y	eso,
el	el	yo
~,	~,	estaba,
el	el	esta
~,	~,	señora
el	el	sale
~,	~,	para
el	el	ver
empresario	empresario	que
este	este	ha
que	que	tenido
tenía	tenía	todo,
la	la	y
empresa	empresa	yo
era	era	iba
~,	~,	recogiendo
era	era	en
un	un	el
vivo	vivo	rastrillo
~,	~,	la
pues	pues	hierbe,
y	y	y
fuimos	fuimos	así
a	a	pues,
trabajar	trabajar	y
allí	allí	después
a	a	el
ese	ese	último
chalé	chalé	día
y	y	cuando
entonces	entonces	terminaba,
el	el	fui
hombre	hombre	yo
~,	~,	un
pues	pues	rato,
se	se	al
iba	iba	día
a	a	terminó,
trabajar	trabajar	y
~,	~,	el
pues	pues	hombre,
la	la	porque
mujer	mujer	el
~,	~,	hombre
dicen	dicen	me
~,	~,	podría
salían	salían	venir
los	los	a
niños	niños	esos
y	y	llovios
eso	eso	que
y	y	trabajó,
yo	yo	y
entre	entre	si
mí	mí	puede
decía	decía	ser
~,	~,	domingo,
y	y	el
aquellos	aquellos	domingo
entraron	entraron	la
ahí	ahí	mañana
a	a	usaba,
trabajar	trabajar	tú
y	y	que
se	se	no,
plantaban	plantaban	decidí,
y	y	y
empezaban	empezaban	de
a	a	saber,
hablar	hablar	y
y	y	de
eso	eso	todo
yo	yo	el
