estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	ya
y	y	es,
eso	eso	mira
~.	~.	la
Llega	Llega	vispa
la	la	de
víspera	víspera	la
de	de	moda
la	la	de
boda	boda	una
de	de	mollada
una	una	y
cuñada	cuñada	yo
y	y	tenía
yo	yo	que
tenía	tenía	hacer
que	que	la
hacer	hacer	comida
la	la	a
comida	comida	mi
a	a	madre,
mi	mi	la
madre	madre	anciana
que	que	tal,
era	era	viniera
anciana	anciana	la
y	y	roda,
tal	tal	la
~,	~,	cuide,
vine	vine	cuide
de	de	a
la	la	los
boda	boda	niños,
~,	~,	que
la	la	me
cuidé	cuidé	han
~,	~,	pequeños
cuidé	cuidé	y
a	a	tenía
los	los	que
niños	niños	matar
que	que	los
tenía	tenía	pollos
pequeños	pequeños	para
~,	~,	darle
y	y	a
tenía	tenía	la
que	que	fiesta.
matar	matar	Mato,
los	los	pollo,
pollos	pollos	porrino,
para	para	porrino,
el	el	tu
día	día	pollo,
de	de	ya
la	la	me
fiesta	fiesta	hace
~.	~.	que
Mato	Mato	se
un	un	me
pollo	pollo	quedó
~,	~,	mato,
corriendo	corriendo	me
~,	~,	pongo
corriendo	corriendo	a
~,	~,	pelearle,
mato	mato	todo
un	un	el
pollo	pollo	pollo,
[RISAS]	[RISAS]	todo
y	y	la
ya	ya	empresa,
parece	parece	de
que	que	que
se	se	no
había	había	sé
quedao	quedao	quién
muerto	muerto	llama,
~,	~,	salgo,
me	me	salgo
pongo	pongo	a
a	a	ver
pelarle	pelarle	quién
todo	todo	estaba,
el	el	y
cuello	cuello	voy
~,	~,	a
todo	todo	entrar,
deprisa	deprisa	y
~…	~…	lo
~,	~,	peor,
deque	deque	la
no	no	de
sé	sé	recién,
quién	quién	así,
llama	llama	una
~,	~,	risa
salgo	salgo	de
~,	~,	dios,
salgo	salgo	guardamos,
pa	pa	guardamos,
ver	ver	el
quién	quién	pollo
llamaba	llamaba	viene,
~,	~,	con
y	y	el
voy	voy	cuello
a	a	se
entrar	entrar	cortado,
[RISAS]	[RISAS]	y
y	y	todo,
el	el	trozo
pollo	pollo	a
pelao	pelao	pelado,
desde	desde	hacía
así	así	así
hasta	hasta	todo
así	así	pelado,
~.	~.	y
		lo
Ah	Ah	se
~,	~,	ha
ah	ah	entreto,
~,	~,	y
ah	ah	el
~.	~.	pollo
		]			]	así,
[HS:E2	[HS:E2	me
		~¡~			~¡~	dio
Ah	Ah	una
~!	~!	pena,
		]			]	yo
Unas	Unas	hago
risas	risas	sufrir
mis	mis	a
hijos	hijos	mas,
~:	~:	hablé
«~	«~	de
Mamá	Mamá	una
~,	~,	chapa
mamá	mamá	con
~,	~,	la
el	el	chapa,
pollo	pollo	una
vive	vive	chita
~»	~»	pequeña,
~.	~.	está
[RISAS]	[RISAS]	de
Con	Con	manos
el	el	así,
corte	corte	sí,
~,	~,	sí,
con	con
el	el
cuello	cuello
ese	ese
cortao	cortao
y	y
to'l	to'l
trozo	trozo
pelao	pelao
de	de
así	así
a	a
así	así
~,	~,
to	to
pelao	pelao
y	y
ensangrentado	ensangretao
~,	~,
y	y
el	el
pobre	pobre
así	así
~,	~,
me	me
dio	dio
una	una
pena	pena
~,	~,
digo	digo
~:	~:
«~	«~
Ya	Ya
no	no
hago	hago
sufrir	sufrir
a	a
más	más
~»	~»
~,	~,
ahora	ahora
les	les
doy	doy
con	con
un	un
hacha	hacha
~,	~,
¿~	¿~
con	con
un	un
hacha	hacha
~?	~?
~,	~,
un	un
hachita	hachita
pequeña	pequeña
~,	~,
esta	esta
de	de
mano	mano
~,	~,
estas	estas
pequeñitas	pequeñitas
~.	~.
