estandar	dialectal	whisper
hacíamos	hacíamos	Hacíamos
conciertos	conciertos	conciertos,
~,	~,	tocábamos
tocábamos	tocábamos	conciertos,
conciertos	conciertos	tocábamos
~,	~,	ardanas,
tocábamos	tocábamos	tocábamos
sardanas	sardanas	bailes,
~,	~,	los
tocábamos	tocábamos	que
bailes	bailes	en
~,	~,	el
los	los	tiempo
que	que	estaban.
en	en	Porque,
aquel	aquel	claro,
tiempo	tiempo	yo,
estaban	estaban	a
~,	~,	25
no	no	ya
~…	~…	no
~,	~,	toquemás.
porque	porque	Desde
claro	claro	20
yo	yo	a
a	a	25,
veinticinco	veinticinco	toquedemos
ya	ya	cuando
no	no	me
toqué	toqué	casé
más	más	a
~.	~.	los
Desde	Desde	26
~,	~,	y
desde	desde	a
veinte	veinte	tu
a	a	ruido.
veinticinco	veinticinco	Mi
toqué	toqué	mujer
de	de	dice
músico	músico	en
~.	~.	estos
Cuando	Cuando	dos
me	me	gitanos.
casé	casé	Música
~,	~,	o
a	a	zijitanos,
los	los	todos
veintiséis	veintiséis	suelen
~,	~,	manos
ya	ya	y
turulú	turulú	después
[ONOMAT]	[ONOMAT]	no
~,	~,	va.
mi	mi	Música
mujer	mujer	o
dice	dice	zijitanos,
~:	~:	todos
«~	«~
Músicos	Músicos
y	y
gitanos	gitanos
~,	~,
músicos	músicos
y	y
gitanos	gitanos
son	son
todos	todos
hermanos	hermanos
~»	~»
~.	~.
Dice	Dice
~:	~:
«~	«~
Pues	Pues
no	no
[A-Inn]	[A-Inn]
~»	~»
~.	~.
[RISAS]	[RISAS]
Hala	Hala
~,	~,
y	y
ya	ya
está	está
~.	~.
