estandar	dialectal	whisper
el	el	El
lomo	lomo	hómo
lo	lo	lo
partían	partían	partía
echo	echo	en
rodajas	rodajas	ellos
~,	~,	rodajas
[HS:E1	[HS:E1	y
		[Asent]			[Asent]	también
~.	~.	lo
		]			]	echaban
y	y	así
también	también	en
lo	lo	la
echaban	echaban	olla,
así	así	aparte
en	en	de
~…	~…	con
~,	~,	locho
en	en	de
la	la	hizo
olla	olla	o
~,	~,	vía
aparte	aparte	que
de	de	no
con	con	metían
los	los	una
chorizos	chorizos	tripa
~,	~,	sola,
o	o	todos
bien	bien	los
había	había	hómos
quien	quien	lo
lo	lo	adobaban
metía	metía	y
en	en	le
una	una	dejaban
tripa	tripa	que
sola	sola	se
~,	~,	hubieranse
todo	todo	el
el	el	hómo
lomo	lomo	solo
~,	~,	y
lo	lo	ahí
adobaban	adobaban	quien
y	y	lo
le	le	partía
echaban	echaban	dentrocito
en	en	y
una	una	desde
tripa	tripa	el
y	y	etario
le	le	llegué
dejaban	dejaban	en
que	que	la
se	se	cena,
curase	curase	pues
el	el	esta
lomo	lomo	noche
solo	solo	después
~.	~.	no
[HS:E1	[HS:E1	se
		[Asent]			[Asent]	ha
~.	~.	tomado
		]			]	y
Y	Y	no
hay	hay	te
quien	quien	haja
lo	lo	del
partía	partía	hómo,
en	en	pues
trocitos	trocitos	acabado
[V-Sml]	[V-Sml]	a
y	y	te
decían	decían	haja
~:	~:	el
«~	«~	hómo,
Esta	Esta	si
noche	noche	hay
¿~	¿~	más
qué	qué	aquí
es	es	vía
la	la
cena	cena
~?	~?
~»	~»
~.	~.
«~	«~
Pues	Pues
esta	esta
noche	noche
~,	~,
pues	pues
una	una
ensalada	ensalá
de	de
tomate	tomate
y	y
una	una
tajada	tajá
de	de
lomo	lomo
~»	~»
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Pues	Pues
sacabas	sacabas
dos	dos
o	o
tres	tres
tajadas	tajás
de	de
lomo	lomo
~,	~,
según	según
los	los
que	que
estuviesen	estuviesen
~…	~…
