estandar	dialectal	whisper
¿~	¿~	y
Eh	Eh	después
~?	~?	queda
O	O	la
pernil	pernil	hoja
~,	~,	de
es	es	la
igual	igual	Oja
~.	~.	del
Y	Y	Gauz
después	después	y
queda	queda	no
la	la	queda
hoja	hoja	el
de	de	de
~…	~…	la
~,	~,	antea
que	que	otra
se	se	vez.
dice	dice	Y
~,	~,	si
los	los	quieres
delgados	delgaos	hacerlas
~,	~,	lomanitas
y	y	o
luego	luego	no
queda	queda	hacerlas
el	el	de
delantero	delantero	oritos,
otra	otra	o
vez	vez	no
~.	~.	se
Y	Y	diga,
si	si	aquí
quieres	quieres	tengo
hacer	hacer	lomanitas.
más	más	Pues
longaniza	longaniza	lo
o	o	de
más	más	diputeas
chorizo	chorizo	vienen
~,	~,	por
o	o	los
como	como	heredos
se	se	para
diga	diga	hacerlas
~,	~,	las
aquí	aquí	lomanitas
decimos	decimos	y
longanizas	longanizas	con
~,	~,	los
pues	pues	intestinos
le	le	del
picoteas	picoteas	Gauz
bien	bien	porque
por	por	saben
alrededor	alrededor	las
~,	~,	personas
pa	pa	dicen
que	que	que
salga	salga	el
como	como	cerro
las	las	no
longanizas	longanizas	tiene
~.	~.	el
Y	Y	ordeno
con	con	para
los	los	mí
intestinos	intestinos	o
delgados	delgaos	las
~,	~,	personas,
[HS:E1	[HS:E1	las
		[Asent]			[Asent]	personas
~.	~.	nos
		]			]	dicen,
porque	porque	son
~,	~,	ellos
¿~	¿~	los
sabe	sabe	médicos.
~?	~?	Con
~,	~,	los
las	las	intestinos
personas	personas	del
~,	~,	Gauz
dice	dice	hacemos
que	que	las
el	el	lomanitas,
cerdo	cerdo	con
lo	lo	los
tiene	tiene	col
lo	lo	2,
de	de	que
dentro	dentro	son
parecido	parecido	los
a	a	naravitos
las	las	y
personas	personas	que
~,	~,	reconcilec
no	no	entrance.
sé	sé	Por
~,	~,	que
eso	eso	logra聲
dirán	dirán	Ö
los	los	ياich
médicos	médicos
~.	~.
Con	Con
los	los
intestinos	intestinos
delgados	delgaos
hacíamos	hacíamos
~,	~,
hacemos	hacemos
las	las
longanizas	longanizas
y	y
con	con
los	los
gordos	gordos
~,	~,
más	más
anchos	anchos
~,	~,
las	las
morcillas	morcillas
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Y	Y
ya	ya
está	está
~.	~.
Y	Y
con	con
la	la
manteca	manteca
~,	~,
la	la
hacemos	hacemos
derretir	dirritir
~,	~,
y	y
tengo	tengo
por	por
ahí	ahí
unos	unos
frascos	frascos
~,	~,
riqui-	riqui-
~…	~…
