estandar	dialectal	whisper
Y	Y	y
era	era	era
un	un	un
hombre	hombre	hombre
[HS:E1	[HS:E1	rico,
		[Asent]			[Asent]	que
~.	~.	se
		]			]	casó
que	que	con
se	se	unas
casó	casó	mujeres
con	con	y
una	una	era
mujer	mujer	un
de	de	hombre
aquí	aquí	muerico
~,	~,	y
y	y	se
era	era	ponía
un	un	al
hombre	hombre	médico,
muy	muy	se
rico	rico	ponía
~,	~,	un
y	y	unado
se	se	y
ponía	ponía	con
el	el	una
médico	médico	cosa
~,	~,	para
se	se	un
ponía	ponía	recostituyente
uno	uno	les
malo	malo	dían
~,	~,	el
y	y	médico,
como	como	tiene
una	una	usted
cosa	cosa	que
pa-	pa-	tomar
~,	~,	unos
pa-	pa-	botellinos
~,	~,	de
pa	pa	su
reconstituyente	reconstituyente	bebé,
~,	~,	una
decía	decía	botella
el	el	de
médico	médico	su
~:	~:	bebé
«~	«~	que
Tiene	Tiene	iba
usté	usté	en
que	que	casa
tomar	tomar	de
unos	unos	Mao,
botellines	botellines	del
de	de	dueño
cerveza	cerveza	de
~,	~,	este
[RISAS]	[RISAS]	de
unas	unas	la
botellas	botellas	Padre
de	de	y
cerveza	cerveza	Camao
~»	~»	y
~,	~,	como
que	que	le
iba	iba	dieron
en	en	un
casa	casa	hombre
de	de	rico
Mahou	Mahou	y
~,	~,	eran
del	del	casos
dueño	dueño	que
este	este	no
de	de	se
la	la	ha
fábrica	fábrica	dado
Mahou	Mahou	mucho
~,	~,	y
y	y	siempre
como	como	mandaba
era	era	por
un	un	un
hombre	hombre	médico
rico	rico	pues
y	y	de
eran	eran	la
gastos	gastos	vez
que	que	a
no	no	mi
se	se	luz
daban	daban	te
mucho	mucho	venimos
y	y	a
siempre	siempre	ver
mandaos	mandaos	si
por	por	no
un	un	puedo
médico	médico	te
~,	~,	vender
[HS:E1	[HS:E1	por
		[Asent]			[Asent]	ejemplo,
~.	~.	si
		]			]	botellas
pues	pues	que
llegaba	llegaba	es
y	y	que
decía	decía	es
~:	~:	que
«~	«~	es
Mire	Mire	mi
usted	usted	padre
~,	~,	malo
venimos	venimos	y
a	a	cogí
ver	ver	ahí,
si	si	si
nos	nos	querías
puede	puede	este
usté	usté	daba
vender	vender	ocho
~,	~,	pero
por	por	te
ejemplo	ejemplo	la
~,	~,
seis	seis
botellas	botellas
~,	~,
que	que
es	es
que	que
está	está
mi	mi
padre	padre
malo	malo
~…	~…
~»	~»
~.	~.
Y	Y
cogía	cogía
y	y
si	si
querías	querías
seis	seis
te	te
daba	daba
ocho	ocho
~,	~,
pero	pero
te	te
las	las
regalaba	regalaba
~.	~.
