estandar	dialectal	whisper
Al	Al	Al
~…	~…	médico,
¿~	¿~	pues,
al	al	según
médico	médico	parecía
~?	~?	él
Pues	Pues	cobrar,
~…	~…	no
según	según	había
le	le	segura.
parecía	parecía	¿Por
a	a	qué
él	él	va,
cobrar	cobrar	hombre,
~.	~.	de
[HS:E1	[HS:E1	aquella
		¿~			¿~	fecha?
No	No	¿Qué
había	había	seguro,
seguro	seguro	neguete,
aquí	aquí	guardo,
~?	~?	no,
		]			]
Por	Por
[A-Inn]	[A-Inn]
en	en
aquella	aquella
fecha	fecha
~,	~,
¿~	¿~
qué	qué
seguro	seguro
ni	ni
qué	qué
ocho	ocho
cuartos	cuartos
~?	~?
[HS:E1	[HS:E1
		[RISA]			[RISA]
		]			]
No	No
~,	~,
hombre	hombre
~,	~,
no	no
~.	~.
