estandar	dialectal	whisper
No	No	¿Y
no	no	venían
~,	~,	a
a	a	miso
pasar	pasar	o
el	el	a
domingo	domingo	qué
~.	~.	venían?
[HS:E1	[HS:E1	No,
		A			A	no,
pasar	pasar	pasaron
el	el	los
~|	~|	domiciles.
		]			]	Aquí,
Sí	Sí	aquí,
~,	~,	durante
¿~	¿~	la
eh	eh	noche,
~?	~?	es
[HS:E1	[HS:E1	un
		[Asent]			[Asent]	pegado.
~.	~.	Tiene
		]			]	que
Aquí	Aquí	buscar
~,	~,	la
aquí	aquí	montaña
delante	delante	y
de	de	un
las	las	repitivo
escuelas	escuelas	a
~,	~,	mi
[HS:E1	[HS:E1	de
		[Asent]			[Asent]	matéla.
~.	~.	Por
		]			]	metido
si	si	estas
miras	miras	montañas
de	de	subieron
cara	cara	camino
a	a	y
la	la	bajaban
montaña	montaña	los
~,	~,	aodos,
hay	hay	los
un	un	cibillas
repetidor	repetidor	de
~,	~,	fiesta,
arriba	arriba	trabajar
~,	~,	18
de	de	o
la	la	20
tele	tele	cabellillas
~.	~.	de
[HS:E1	[HS:E1	muchos
		[Asent]			[Asent]	moscís,
~.	~.	con
		]			]	buscar
Subían	Subían	comida,
por	por	pan,
este	este	muchos
~,	~,
por	por
medio	medio
de	de
estas	estas
montañas	montañas
~,	~,
subía	subía
un	un
camino	camino
y	y
bajaban	bajaban
a	a
los	los
sábados	sábados
y	y
días	días
de	de
fiesta	fiesta
~.	~.
[TOS]	[TOS]
Para	Para
bajar	bajar
~,	~,
dieciocho	dieciocho
o	o
veinte	veinte
caballerías	caballerías
~,	~,
de	de
~,	~,
de	de
muchas	muchas
masías	masías
~,	~,
bajaban	bajaban
a	a
[OTRAS-EM]	[OTRAS-EM]
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
buscar	buscar
comida	comida
~,	~,
pan	pan
o	o
lo	lo
que	que
sea	sea
~.	~.
Y	Y
muchos	muchos
hacían	hacían
pan	pan
~.	~.
