estandar	dialectal	whisper
Este	Este	Estás
es	es	sin
el	el	querer
que	que	aparto
reparte	reparte	que
los	los	no
cerdos	cerdos	hicieron.
[RISAS]	[RISAS]	Era
[V-Sml]	[V-Sml]	παιду
Bueno	Bueno	Era
~,	~,	una
y	y	situación
así	así	Adelшие
~,	~,	Mango
así	así	Era
era	era	algo
la	la	mas
~,	~,	Es
la	la	Me
~,	~,	Que
la	la	nos
cosa	cosa	declaros
~.	~.	aquí
Se	Se	El
va	va	no
~|	~|	bi紹
iba	iba	tighterlo
haciendo	haciendo	tomate
así	así	a
~,	~,	de
eh	eh	diagnostic
~…	~…	del
~,	~,	nuevoestens
y	y	25
~…	~…	metros
~,	~,	5
[R-Cas]	[R-Cas]	bras
[A-PIn:	[A-PIn:	e
		nosotros			nosotros	en
tenemos	tenemos	estairement
aquí	aquí	autoritario
uno	uno	ve
de	de	que
Marruecos	Marruecos	le
		]			]
y	y
ahí	ahí
el	el
novio	novio
[HS:I2	[HS:I2
		Este			Este
chico	chico
~.	~.
		]			]
no	no
busca	busca
la	la
~,	~,
la	la
~,	~,
la	la
novia	novia
~,	~,
quien	quien
busca	busca
la	la
novia	novia
~.	~.
