estandar	dialectal	whisper
Pues	Pues	allí
a-	a-	todos
~,	~,	que
allí	allí	ahí
~…	~…	son
~,	~,	muertos
allí	allí	de
todo	to	la
los	los	guerra,
que	que	que
hay	hay	no
son	son	podían
~,	~,	entregarlos
son	son	al
muertos	muertos	cementerio
de	de	y
~,	~,	los
de	de	metían
la	la	allí
guerra	guerra	y
~,	~,	saber
que	que	lo
no	no	que
podían	podían	les
ir	ir	ha
a	a	hecho
enterrarlos	enterralos	siempre,
a	a	saber
~,	~,	lo
al	al	que
cementerio	cementerio	han
y	y	hecho,
~…	~…
los	los
metían	metían
allí	allí
~.	~.
¿~	¿~
Y	Y
sa-	sa-
~,	~,
y	y
sabes	sabes
lo	lo
que	que
~,	~,
lo	lo
que	que
les	les
es-	es-
~,	~,
han	han
~,	~,
han	han
echado	echao
siempre	siempre
~?	~?
¿~	¿~
Sabes	Sabes
lo	lo
que	que
han	han
echado	echao
~?	~?
Cal	Cal
viva	viva
~.	~.
