estandar	dialectal	whisper
Y	Y	El
esa	esa	marzo
moneda	moneda	de
le	le	la
daba	daba	ciudad
a	a	Esa
uno	uno	moneda
el	el	Le
maestro	maestro	daba
~.	~.	uno
Oye	Oye	El
~,	~,	marzo
y	y	Y
ese	ese	ese
~,	~,	Si
el	el	le
chaval	chaval	veía
~,	~,	hablando
si	si	en
le	le	basco
veía	veía	el
hablando	hablando	otro
en	en	Eh,
vasco	vasco	ahí
el	el	va
otro	otro	Y
~.	~.	aquí
«~	«~	también
Eh	Eh	tenés
~,	~,	que
ahí	ahí	estar
va	va	de
~»	~»	esta
~.	~.	verquina
Y	Y	volando
aquel	aquel	en
también	también
tenía	tenía
que	que
estar	estar
alerta	alerta
~,	~,
a	a
ver	ver
quién	quién
hablaba	hablaba
en	en
vasco	vasco
~.	~.
