estandar	dialectal	whisper
Nosotros	Nosotros	Nosotros
~,	~,	mira
mira	mira	yo
~,	~,	mismo,
yo	yo	yo
misma	misma	se
~,	~,	cosito
yo	yo	lo
sé	sé	que
coser	coser	es
to	to	que
lo	lo	cosa.
que	que	Yo
haya	haiga	se
que	que	hacemos
coser	coser	un
~.	~.	vestido,
Yo	Yo	se
sé	sé	hacemos
hacerme	haceme	una
un	un	falta.
vestido	vestido	Se
~,	~,	coser
sé	sé	muchas
hacerme	haceme	cosas,
una	una	hacer
falda	falda	ganchillo,
~,	~,	pero
sé	sé	claro
coser	coser	que
muchas	muchas	aprendí
cosas	cosas	yo
~,	~,	posible.
hacer	hacer	Que
ganchillo	ganchillo	vuelvas
pero	pero	chérCanas
~,	~,	con
pero	pero	que
~,	~,	female
claro	claro	afflictas
~,	~,	lavenant
ya	ya	y
he	he	stylas
aprendido	aprendido
yo	yo
por	por
sí	sí
misma	misma
~.	~.
En	En
las	las
escuelas	escuelas
no	no
~.	~.
