estandar	dialectal	whisper
[OTRAS-EM]	[OTRAS-EM]	no,
A	A	ahora
la	la	hay
agricultura	agricultura	que
más	más	sericing
~,	~,	a
más	más	tangledo
bien	bien	en
~,	~,	el
pero	pero	거예요
pocos	pocos	y
~,	~,	a
o	o	comori
sea	sea	nuestro
~,	~,	semin
plantan	plantan	aparecer
la	la	cuando
papita	papita	jullie
pa	pa	discusen
la	la	por
casa	casa	ser
más	más	anda
bien	bien	losraw
~,	~,	Thanos
como	como	de
pa	pa	la
~…	~…	querida
pa	pa	este
~…	~…	minuto
~,	~,	el
empezando	empezando	sensor
por	por	a
mí	mí	ellos
mismo	mismo	a
~,	~,	la
pa	pa	cunning
~,	~,	te
pa	pa	llamaba,
~,	~,	misaderosasing
pa	pa	mío
la	la	métodico
casa	casa	llevando
y	y	los
pa	pa
mis	mis
hijos	hijos
~,	~,
que	que
llevan	llevan
~,	~,
que	que
están	están
por	por
áhi	áhi
por	por
el	el
sur	sur
~,	~,
[R-Vhc]	[R-Vhc]
y	y
más	más
na	na
~.	~.
Pero	Pero
[A-PIn:	[A-PIn:
		casi			casi
		]			]
pa	pa
la	la
venta	venta
~,	~,
poco	poco
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Es	Es
decir	decir
~,	~,
que	que
no	no
hay	hay
esos	esos
cultivos	cultivos
grandes	grandes
~,	~,
no	no
~…	~…
