estandar	dialectal	whisper
Bueno	Bueno	Bueno,
~,	~,	tuvimos
tuvimos	tuvimos	una
una	una	vez
vez	vez	300,
trescientas	trescientas	luego
~.	~.	ya
Luego	Luego	como
ya	ya	ya
~,	~,	se
como	como	me
ya	ya	ha
se	se	hecho
marchó	marchó	el
el	el	chico
chico	chico	de
a	a	la
la	la	mil
mili	mili	y
por	por	por
ahí	ahí	ahí
~,	~,	pues
pues	pues	luego
luego	luego	ya
ya	ya	no
no	no	le
le	le	gustaba
gustaba	gustaba	y
~.	~.	la
Y	Y	gallo
la	la	me
~|	~|	dio
cayó	cayó	un
mi	mi	fermo
marido	marido	y
enfermo	enfermo	ya
y	y	pues,
ya	ya	nos
~,	~,	vemos
pues	pues	en
tuvimos	tuvimos	el
que	que	plazo.
venderlas	venderlas	Nos
~,	~,	vemos
[HS:E	[HS:E	en
		[Asent]			[Asent]	el
~.	~.	briefly
		]			]	survey
¿~	¿~	yți
sabes	sabes
~?	~?
