estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	se
se	se	salta
salt-	salt-	y
~,	~,	nos
hay	hay	decision...
no	no	Odielo,
sé	sé	ocho
si	si	cuadro,
son	son	algo
~…	~…	así,
o	o	tienes
diez	diez	que
o	o	saltar
ocho	ocho	y
cuadros	cuadros	lo
~,	~,	numeran,
algo	algo	uno
así	así	a
~,	~,	dos.
[HS:E1	[HS:E1	Dejado
		[Asent]			[Asent]	la
~.	~.	vida
		]			]	en
y	y	el
tienes	tienes
que	que
saltar	saltar
y	y
lo	lo
numeran	numeran
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
de	de
uno	uno
a	a
dos	dos
~,	~,
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
[L-Otra:	[L-Otra:
		això			això
li	li
deian	deian
el	el
piso	piso
		]			]
~.	~.
