estandar	dialectal	whisper
[HS:E4	[HS:E4	Me
		Ya			Ya	parece
no	no	que
~,	~,	no,
¿~	¿~	ahora
verdad	verdad	no
~?	~?	va
		]			]	a
Me	Me	ser
parece	parece	juventud,
que	que	no
no	no	lo
~.	~.	sé.
Ahora	Ahora	No
no	no	lo
va	va	sé.
casi	casi	No
juventú	juventú	lo
~,	~,	sé,
no	no	porque
lo	lo	su
sé	sé	intención
~.	~.	es
[HS:E4	[HS:E4	si
		Son			Son	su
todos	todos	manera
~…	~…	de
		]			]	pensar,
No	No	no
los	los	lo
juzgo	juzgo	sé,
porque	porque	pero
sus	sus	si
intenciones	intenciones	no
y	y	valía
su	su	y
manera	manera	obligación,
de	de	pues
pensar	pensar	no
no	no	me
lo	lo	gustó
sé	sé	tampoco,
~,	~,	que
pero	pero	no
si	si	vayan.
no	no
van	van
y	y
hay	hay
obligación	obligación
~,	~,
pues	pues
no	no
me	me
gusta	gusta
tampoco	tampoco
que	que
no	no
vayan	vayan
~.	~.
