estandar	dialectal	whisper
pa	pa	para
la	la	la
casa	casa	casa
~,	~,	nada
nada	nada	más
más	más	y
~.	~.	ni
Y	Y	a
~…	~…	Dios
ni	ni	me
ellos	ellos	podía
me	me	dar
podían	podían	un
dar	dar	fuerte
un	un	por
sueldo	sueldo	los
~,	~,	tenías,
por	por	voy
no	no	a
tenían	tenían	poner
~,	~,	en
cuidao	cuidao	mis
con	con	fuedros,
eso	eso	los
~,	~,	padres
y	y	a
mis	mis	mi
suegros	suegros	mujer,
~,	~,	pasaba
los	los	igual
padres	padres	o
mi	mi	yo
mujer	mujer	diría
~,	~,	que
pasaba	pasaba	te
igual	igual	or.
~,	~,	Y
o	o	entonces,
yo	yo	el
diría	diría	trajito
que	que	no
peor	peor	era
~.	~.	cosa
Y	Y	buena
~…	~…	y
y	y	los
entonces	entonces	zapatos
~,	~,	que
el	el	mi
trajito	trajito	mujer
~,	~,	llevó
digo	digo	cuando
el	el	se
trajito	trajito	casó,
porque	porque	se
no	no	lo
era	era	compre
cosa	cosa	yo
buena	buena	con
~,	~,	los
y	y	fue
los	los	a
zapatos	zapatos	tuito
que	que	que
mi	mi	estaba
mujer	mujer	ganando,
llevó	llevó	mi
cuando	cuando	suero
se	se	tenía
casó	casó	los
se	se	vacas
los	los	en
compré	compré	casa,
yo	yo	él
con	con	estaba
el	el	a
sueldito	sueldito	país
que	que	se
estaba	estaba	pagó
ganando	ganando	en
~.	~.	su
Mi	Mi	hera
suegro	suegro	y
tenía	tenía	se
dos	dos	fue
vacas	vacas	y
~,	~,	cuando
en	en	yo
casa	casa	fui
~,	~,	a
él	él	apontar
estaba	estaba	con
pa	pa	ella,
irse	irse	que
pa	pa	había
Venezuela	Venezuela	que
~,	~,	casar
y	y	con
se	se	ella,
fue	fue	me
~.	~.	dijo
Y	Y	mi
cuando	cando	suero
yo	yo	mira
fui	fui	yo
a	a	tengo
~…	~…	dos
a	a	vacas,
contar	contar	no
con	con	sé
ellos	ellos	mi
~,	~,	olvidado
que	que	la
quería	quería	relación
casar	casar	con
con	con	ella,
la	la	era
hija	hija	la
~,	~,	correcta,
me	me	yo
dijo	dijo	lo
mi	mi	que
suegro	suegro	usted
~:	~:	quiera,
«~	«~	si
Mira	Mira	quieren
~,	~,	les
yo	yo	doy
tengo	tengo	una
dos	dos	vaca
vacas	vacas	para
~»	~»	que
~,	~,	le
no	no	aramos
se	se	para
me	me	que
ha	ha	pudieran
olvidado	olvidado	vivir,
la	la	disiscienó
relación	relación	la
que	que	vende
me	me	y
hizo	hizo	con
~,	~,	lo
[OTRAS-EM]	[OTRAS-EM]	que
era	era	le
la	la	dan
correcta	correcta	por
~:	~:	la
«~	«~	vaca,
Yo	Yo	compran
~,	~,	algo
lo	lo	que
que	que	poner
ustés	ustés	en
quieran	quieran	la
~;	~;	bondiva,
si	si	nos
quieren	quieren	alojarlo,
~,	~,	donde
les	les	nos
doy	doy	habíamos
una	una	a
