estandar	dialectal	whisper
No	No	No
podía	podía	podías
salir	salir	salir
al	al	al
campo	campo	campo,
~,	~,	pues
pos	pos	no
nada	nada	me
~,	~,	han
[HS:E1	[HS:E1	pedido
		Nada			Nada	fíjago
~.	~.	a
		]			]	donde
a	a	le
pedir	pedir	daban,
fiao	fiao	a
adonde	adonde	donde
le	le	se
daban	daban	me
~,	~,	daban,
adonde	adonde	que
se	se	muchos
lo	lo	sitios
daban	daban	se
~,	~,	me
que	que	daban.
en	en	Así
muchos	muchos	que
sitios	sitios	no
no	no	sea
se	se	la
lo	lo	historia,
daban	daban	no
[R-Ind]	[R-Ind]	sea.
~.	~.	El
Así	Así	estoy
que	que	cooler
toda	toda	que
es	es	yo
la	la	la
historia	historia	movi
~,	~,	en
hermosa	hermosa	México
[R-Inf]	[R-Inf]	ahí.
[HS:E1	[HS:E1	Vale
		[A-Inn]			[A-Inn]	de
		]			]	esto
¿~	¿~	Eso
Qué	Qué	es
te	te	ruso
parece	parece
~?	~?
[RISA]	[RISA]
