estandar	dialectal	whisper
Sí	Sí	cogiendo
~,	~,	nada,
cogían	cogían	pues
dos	dos	acurrer,
~|	~|	acurreran
pues	pues	los
nada	nada	dos
~,	~,	más
pues	pues	grandes
a	a	y
correr	correr	los
~.	~.	dos
Te	Te	más
cogían	cogían	jóvenes,
dos	dos	acurreran
~,	~,	del
los	los	brazo
dos	dos	y
más	más	acurrer
grandes	grandes	por
y	y	una
los	los	carretera,
dos	dos	estos
más	más	que
jóvenes	jóvenes	habían
te	te	venido
cogían	cogían	habían
del	del	comido
brazo	brazo	y
y	y	estaban
a	a	un
correr	correr	poco
por	por	tal,
un	un	pues
~…	~…	que
~|	~|	se
por	por	cayó
una	una	muy
carretera	carretera	la
y	y	nueva
cuan-	cuan-	etras,
~,	~,	me
estos	estos	hicieron
que	que	en
habían	habían	la
bebido	bebido	cabeza
~,	~,	una
habían	habían	cantidad
comido	comido	de
y	y	heridas
estaban	estaban	que
un	un	hemos
poco	poco	tenido
tal	tal	harido,
~…	~…	lo
pues	pues	atorgaba,
que	que	pero
se	se	mis
cayó	cayó	hermanos
uno	uno	es
y	y	pareció
la	la	muy
novia	novia	mala
detrás	detrás	que
~.	~.	él
Me	Me	es
hicieron	hicieron	verdad,
en	en	estábamos
la	la	espuxtas
cabeza	cabeza	a
una	una	quienes
cantidá	cantidá	mataran,
de	de	porque
heridas	heridas	que
que	que	iba
mi	mi	un
~…	~…	corriente,
~,	~,	le
mi	mi	cogían
~…	~…	y
~|	~|	ahora
además	además	la
		corría,
Anonimizado	Anonimizado	tenías
		que
~,	~,	correr
mi	mi	lo
marido	marido	que
~…	~…	ellos
~,	~,	por
lo	lo	si
otorgaba	otorgaba	llevaban
pero	pero	a
mis	mis	los
hermanos	hermanos	astran.
les	les	No
pareció	pareció	todos,
muy	muy	es
mal	mal	muy
aquello	aquello	muy...
~.	~.	que
Es	Es	bueno,
verdad	verdad	quedaba
~.	~.	mejor
Estaban	Estaban	a
~|	~|	la
estábamos	estábamos	cosa
expuestas	expuestas	y
a	a	que
~,	~,	eran
a	a	un
que	que	número
nos	nos	que
mataran	mataran	comentaban,
porque	porque	pero...
que	que	A
iban	iban	mi
corriendo	corriendo	me
te	te	cayeron,
cogían	cogían	ahí
y	y	con
hala	hala	la
corrías	corrías	mano
~,	~,	y
tenías	tenías	me
que	que	cayeron
correr	correr	toda
lo	lo	la
que	que	carretera,
ellos	ellos	primero
pues	pues	he
te	te	venido,
llevaban	llevaban	además
a	a	pareció
la	la	puente
rastra	rastra	y
~.	~.	quedé
[HS:E1	[HS:E1	visientra,
		[A-Inn]			[A-Inn]	e
		]			]	incluso
Todo	Todo	muyalo,
cosas	cosas	me
muy	muy	gratuito,
~,	~,	déjenlo,
muy	muy	tío,
[HS:E2	[HS:E2	Andrew
		[A-Inn]			[A-Inn]
		]			]
que	que
bueno	bueno
~…	~…
~,	~,
que	que
daba	daba
juerga	juerga
la	la
cosa	cosa
y	y
que	que
era	era
~,	~,
era	era
un	un
número	número
que	que
montaban	montaban
pero	pero
[HS:E1	[HS:E1
		¿~			¿~
A	A
todas	todas
~…	~…
~?	~?
		]			]
a	a
mí	mí
me	me
cayeron	cayeron
~,	~,
a	a
mí	mí
por	por
lo	lo
menos	menos
me	me
cayeron	cayeron
en	en
toa	toa
la	la
carretera	carretera
~,	~,
por	por
donde	donde
habís	habís
venido	venido
~,	~,
además	además
~,	~,
por	por
ese	ese
puente	puente
[HS:E1	[HS:E1
		Sí			Sí
~,	~,
sí	sí
~.	~.
		]			]
que	que
habéis	habéis
entrao	entrao
[HS:E2	[HS:E2
		Sí			Sí
~.	~.
		]			]
si	si
habéis	habéis
entrao	entrao
por	por
Pedrosa	Pedrosa
~.	~.
[HS:E2	[HS:E2
		Sí			Sí
~,	~,
sí	sí
~.	~.
		]			]
Por	Por
ahí	ahí
me	me
llevaron	llevaron
a	a
mí	mí
~.	~.
