estandar	dialectal	whisper
Ah	Ah	Barbie
~…	~…	me
[LT-Rct:	[LT-Rct:	vieron
		«~			«~	de
Vaya	Vaya	Racamemellow
~,	~,	a
vaya	vaya	este
Isabelita	Isabelita	asociado.
~,	~,	Me
vaya	vaya	d
~,	~,	Cubró
Isabel	Isabel	el
~,	~,	cementer
¿~	¿~	de
esos	esos	satisfactoryos
tres	tres	antisображ
hijos	hijos	para
que	que	difus
tienes	tienes	debe
dónde	dónde	ser
los	los	mideo
vas	vas	en
a	a	ese
meter	meter	momento.
~?	~?	Porque
~»	~»	eso
~.	~.	está很
«~	«~	bien,
Uno	Uno	¿cómo
lo	lo	se
meteré	meteré	hace?
a	a	Les
fraile	fraile	sabro
~,	~,
otro	otro
le	le
enseño	enseño
a	a
leer	leer
~,	~,
y	y
otro	otro
le	le
meteré	meteré
~…	~…
eso	eso
~…	~…
para	para
que	que
cuiden	cuiden
de	de
él	él
~»	~»
~.	~.
		]			]
[A-Inn]	[A-Inn]
es	es
eso	eso
~.	~.
Sí	Sí
~,	~,
hombre	hombre
~,	~,
eso	eso
~,	~,
eso	eso
estaba	estaba
bien	bien
la	la
cosa	cosa
de	de
la	la
esa	esa
~…	~…
¿~	¿~
Cómo	Cómo
es	es
eso	eso
~?	~?
Ya	Ya
no	no
me	me
acuerdo	acuerdo
~.	~.
