estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	sí,
sí	sí	de
~.	~.	ser
Desayunar	Desayunar	una
~.	~.	de
Eso	Eso	eso
era	era	era,
~,	~,	para
pa	pa	eso.
eso	eso	Ya
~.	~.	no
Y	Y	sé
a	a	eso,
la	la	no,
noche	noche	pero
eso	eso	ser
no	no	una.
~,	~,	Y
pero	pero	maíz
desayunar	desayunar	también,
~.	~.	maíz
Y	Y	de
el	el	haciendo
maíz	maíz	sopas
~,	~,	con
también	también	la
~.	~.	leche.
El	El	A
maíz	maíz	mí
~,	~,	me
[OTRAS-EM]	[OTRAS-EM]	gustaba
haciendo	haciendo	tanto
sopas	sopas	como
con	con	el
la	la	pan.
leche	leche	Ahora,
era	era	ahora,
~…	~…	una
[HS:E	[HS:E	un
		[TOS]			[TOS]	año.
		]			]	Hay
A	A	uno
mí	mí	que
me	me	se
gustaba	gustaba	dedica
tanto	tanto	a
como	como	su
el	el	tener
pan	pan	un
~.	~.	poco
[HS:E	[HS:E	maíz
		[RISA]			[RISA]	y
		]			]	mi
Ahora	Ahora	hermana.
~,	~,	Ya
ahora	ahora	se
un	un	murió,
~,	~,	tenía
un	un	dos
año	año	hijos.
~,	~,	Y
hay	hay	ya,
uno	uno	bueno,
que	que	y
se	se	los
dedica	dedica	chavales
~…	~…	ya,
bueno	bueno	a
~,	~,	ver,
dedicar	dedicar	cuando
~,	~,	vamos
[A-PIn:	[A-PIn:	a
		suele			suele	comer
		]			]	de
tener	tener	la
un	un	maíz
poco	poco	y
~…	~…	tal,
maíz	maíz	un
y	y	día,
~…	~…	y
Mi	Mi	llevar
hermana	hermana	a
~,	~,	molino,
ya	ya	moler,
se	se	y
murió	murió	despreparo.
~,	~,	Bon,
tenía	tenía	mamá,
dos	dos	no
hijos	hijos	pongo
y	y	más
~…	~…	más.
ella	ella	Esto
~,	~,	no
bueno	bueno	es
~…	~…	con
y	y	golpán.
los	los	No
chavales	chavales	está
le	le	la
decían	decían	canción
~:	~:	más.Pero
«~	«~	ya
A	A	que
ver	ver	veux
cuándo	cuándo	형
vamos	vamos	spielt
a	a	al
comer	comer	argumento.
del	del	Mi
maíz	maíz	bolully
y	y	no
tal	tal	multiplan.
~»	~»	Yo
~.	~.	ya
Y	Y	vuelvo
~…	~…	a
[RISA]	[RISA]	ver
un	un	si
día	día	me
mol-	mol-	nel
~,	~,	wrestlé.
llevaron	llevaron	Ya
al	al	que
molino	molino	debo
~,	~,	거�on.
moler	moler	Ya
y	y	que
les	les	decipher
preparó	preparó	esto.
~…	~…	Camila
~¡~	~¡~	de
buah	buah	tu
~!	~!	kamu.
~:	~:	Vernil.
«~	«~	Cor
Mama	Ama	inverte.
~,	~,	Tu
no	no
pongas	pongas
más	más
~,	~,
[RISA]	[RISA]
que	que
esto	esto
~,	~,
esto	esto
no	no
es	es
como	como
el	el
pan	pan
~»	~»
~.	~.
[RISAS]	[RISAS]
No	No
están	están
acostumbraos	acostumbraos
~.	~.
O	O
sea	sea
~,	~,
que	que
~…	~…
es	es
igual	igual
~,	~,
eh	eh
~,	~,
rico	rico
~,	~,
pero	pero
~…	~…
[HS:E1	[HS:E1
		¿~			¿~
Llen-	Llen-
~,	~,
llena	llena
		]			]
