estandar	dialectal	whisper
No	No	No
~,	~,	lo
los	los	fríes,
fríes	fríes	lo
~,	~,	robar
los	los	los
lavas	lavas	pelas.
~,	~,	Oye,
los	los	los
pelas	pelas	hechas
y	y	en
los	los	la
echas	echas	sartén
en	en	con
la	la	un
sartén	sartén	poco
con	con	de
un	un	aceite.
poco	poco	Y
de	de	luego
aceite	aceite	ya
~,	~,	los
y	y	pasas
luego	luego	por
ya	ya	la
los	los	tritura
pasas	pasas	con
por	por	la
la	la	turmís
~,	~,	y
los	los	los
trituro	trituro	cuelo
con	con	porque
la	la	a
túrmix	túrmix	mí
~,	~,	sigo
y	y	no
los	los	gustan
cuelo	cuelo	las
porque	porque	pepitas
a	a	y
mis	mis	los
hijos	hijos	quedo
no	no	como
los	los	los
gustan	gustan	de
las	las	la
pepitas	pepitas	tienda.
~,	~,	Si,
y	y	si,
los	los	sin
quedo	quedo	pepitas,
como	como	si
los	los
de	de
la	la
tienda	tienda
~.	~.
[HS:E2	[HS:E2
		[Asent]			[Asent]
~.	~.
		]			]
Sí	Sí
~,	~,
sin	sin
pepitas	pepitas
y	y
sin	sin
nada	nada
~.	~.
