estandar	dialectal	whisper
Por	Por	por
hacer	hacer	hacer
el	el	el
gusto	gusto	gusto,
~.	~.	por
Por	Por	hacer
hacer	hacer	el
el	el	gusto
gusto	gusto	porque
~,	~,	si
porque	porque	me
s-	s-	va
~,	~,	a
mi	mi	ir
padre	padre	a
~,	~,	mi,
yo	yo	a
a	a	perderles
mi	mi	si
padre	padre	ha
le	le	seño
decía	decía	porque
señor	señó	no
~.	~.	vería
Porque	Porque	si
él	él	no
no	no	que
quería	quería	les
sino	sino	era
que	que	seño,
le	le	una
dijera	ijera	vez
señor	señó	tiene
~.	~.	pedro
Una	Una	porque
vez	vez	mira
sí	sí	si
me	me	va
pegó	pegó	a
~.	~.	ser
Porque	Porque	la
mira	mira	tarde
~,	~,	y
se	se	tenemos
iba	iba	que
a	a	ir
hacer	hacé	a
la	la	Rito
tarde	tarde	hacia
y	y	el
teníamos	teníamos	pedro
el	el	y
cacharrito	cacharrito	a
así	así	Rito,
de	de	a
petróleo	petróleo	ponerle
arriba	arriba	a
~,	~,	los
de	de	calamare
cuando	cuando	me
iba	iba	dijo
al	al	porque
mar	ma	la
a	a	carretera
coger	cogé	era
los	los	así
calamares	calamares	de
~,	~,	algo
me	me	listo
dijo	dijo	asellada
~|	~|	tu
porque	porque	sentías
la	la	un
carretera	carretera	fad
era	era	y
así	así	va
de	de	a
árboles	árboles	diar
~,	~,	un
toda	toa	miedo
sellada	sellada	porque
[CARRASP]	[CARRASP]	no
~.	~.	me
Tú	Tú	asinada
sentías	sentías	pero
un	un	sentías
pájaro	pájaro	un
y	y	roizo
~,	~,	de
y	y	árboles
para	pa	y
ti	ti	tú,
era	era	a
un	un	uno,
miedo	miedo	están
~.	~.	hombres
Porque	Porque	con
no	no	dígiles,
veías	vías	¿sabes?
nada	nada	porque
~,	~,	estaba
pero	pero	muy
sentías	sentías	cerrada
tú	tú	y
un	un	ya
~,	~,	se
un	un	estaba
[A-PIn:	[A-PIn:	haciendo
		roizo			roizo	de
de	de	noche
árboles	árboles	y
~,	~,	me
tú	tú	dijo
decías	decías	que
~:	~:	fuera
«~	«~	comprado
Coño	Coño	el
~,	~,	petróleo
ahí	ahí	vayá
está	está	a
un	un	la
hombre	hombre	mama
escondido	escondío	y
~»	~»	yo
~.	~.	le
¿~	¿~	dije
Sabes	Sabes	mamá
~?	~?	yo
[HS:E2	[HS:E2	no
		[Asent]			[Asent]	voy,
~.	~.	me
		]			]	fui
Porque	Porque	por
estaba	estaba	allá,
muy	muy	por
cerrada	cerrá	ahí
de	de	paillán,
árboles	árboles	por
~.	~.	la
Y	Y	salina,
ya	ya	por
se	se	la
estaba	estaba	piscina
haciendo	haciendo	y
de	de	me
noche	noche	fui
~,	~,	paillán
y	y	con
me	me	él
dijo	dijo	para
que	que	no
fuera	fuera	ir,
a	a	dar,
comprarle	comprarle	me
petróleo	petróleo	fue
para	pa	el
ir	ir	por
a	a	ahí
la	la	paillán
mar	ma	porque
~.	~.	no
Y	Y	fui,
~…	~…	me
yo	yo	cogió,
le	le	me
dije	dije	pusió
~:	~:	a
«~	«~	ti,
~¡~	~¡~	sé
Mamá	Mamá	que
~,	~,	todas
yo	yo	las
no	no	parcadas,
voy	voy	después
~,	~,	no
yo	yo	caminaba
no	no	yo,
voy	voy	me
~!	~!	escalto
~»	~»	el
Me	Me	cul
fui	fui	y
pa	pa	no
allá	allá	caminaba,
~,	~,	¿sabes?
por	por	pero
ahí	ahí	yo
pa	pa	le
allá	allá	decía
~,	~,	mamá,
por	por	yo
las	las	tengo,
salinas	salinas	adiós,
~|	~|	te
para	pa	va,
las	las	vale,
piscinas	piscinas	hasta
~,	~,	luego,
y	y
me	me
fui	fui
pa	pa
allí	allí
a	a
esconderme	esconderme
~,	~,
para	pa
que	que
no	no
~…	~…
para	pa
no	no
ir	í
~.	~.
Nada	Nada
~.	~.
Me	Me
~|	~|
fue	fue
él	él
por	por
ahí	ahí
pa	pa
allá	allá
~,	~,
porque	porque
no	no
fui	fui
~,	~,
me	me
cogió	cogió
y	y
me	me
puso	puso
aquí	aquí
~,	~,
se	se
quitó	quitó
la	la
alpargata	alpargata
~,	~,
después	después
no	no
caminaba	caminaba
yo	yo
~,	~,
~¡~	~¡~
que	que
me	me
escaldó	escaldó
el	el
culo	culo
~!	~!
~,	~,
y	y
no	no
caminaba	caminaba
~.	~.
¿~	¿~
Sabes	Sabes
~?	~?
Pero	Pero
~,	~,
pero	pero
yo	yo
le	le
decía	decía
~:	~:
«~	«~
Papá	Papá
~,	~,
es	es
que	que
yo	yo
tengo	tengo
~…	~…
~»	~»
~|	~|
[HCruz:	[HCruz:
		Adiós			Adiós
~,	~,
¿~	¿~
te	te
vas	vas
~?	~?
		]			]
