estandar	dialectal	whisper
|T11|	|T11|	Aquí
Noso-	Noso-	tenemos
~,	~,	una
aquí	aquí	historiadora,
tenemos	tenemos	Canadíese,
una	una	que
historiadora	historiadora	viene
canadiense	canadiense	aquí,
~,	~,	por
[OTRAS-EM]	[OTRAS-EM]	venir
que	que	y
vino	vino	ya
aquí	aquí	lleva
por	por	ya
venir	venir	20
y	y	años
~,	~,	o
y	y	más
~,	~,	aquí,
y	y	entre
ya	ya	la
lleva	lleva	universidad
ya	ya	oñate,
veinte	veinte	aquí
años	años	tenemos
o	o	una
más	más	brasileña
aquí	aquí	antigua,
entre	entre	y
la	la	ya
universidad	universidad	se
de	de	ha
Oñate	Oñate	instalado
~.	~.	y
Aquí	Aquí	ya
tenemos	tenemos	están
una	una	los
universidad	universidad	hijos
antigua	antigua	y
~,	~,	las
la	la	hijos
de	de	ya
Oñate	Oñate	se
y	y	han
~,	~,	afiquado
y	y	aquí.
áhi	áhi	Esa
se	se	vino
ha	ha	aquí,
~,	~,	desde
se	se	Canadá,
ha	ha	para
instalado	instalado	ver
y	y	la
ya	ya	historia
están	están	de
los	los	los
hijos	hijos	báscos
y	y	allí
las	las	en
hijas	hijas	Terranoga
y	y	y
ya	ya	al
~.	~.	final
Se	Se	se
han	han	ha
afincao	afincao	estado
aquí	aquí	donde
~.	~.	tuvo
Y	Y	que
enton-	enton-	ir
~,	~,	para
esa	esa	hondar
vino	vino	más
aquí	aquí	hasta
desde	desde	Burgos.
Canadá	Canadá	Y
~,	~,	en
¿~	¿~	Burgos
eh	eh	es
~?	~?	donde
~,	~,	ha
pues	pues	encontrado
para	para	todo
ver	ver	lo
la	la	que
historia	historia	incluso
de	de	nosotros
los	los	desconocía,
vascos	vascos	según
allí	allí	el
en	en
Terranova	Terranova
~,	~,
¿~	¿~
no	no
~?	~?
¿~	¿~
Y	Y
al	al
final	final
sabes	sabes
a	a
dónde	dónde
tuvo	tuvo
que	que
ir	ir
para	para
ahondar	hondar
más	más
~?	~?
Hasta	Hasta
Burgos	Burgos
~,	~,
hasta	hasta
~…	~…
Y	Y
en	en
Burgos	Burgos
es	es
donde	donde
ha	ha
encontrao	encontrao
todo	todo
lo	lo
~…	~…
~,	~,
todo	todo
lo	lo
que	que
incluso	incluso
nosotros	nosotros
desconocíamos	desconocíamos
~,	~,
¿~	¿~
no	no
~?	~?
Según	Según
esta	esta
pues	pues
~…	~…
