estandar	dialectal	whisper
Sí	Sí	Si,
~,	~,	o
sí	sí	busote
~.	~.	entrañable
[LT-Cnt:	[LT-Cnt:	y
		~¡~			~¡~	querido,
Oh	Oh	o
~!	~!	busote,
~,	~,	o
Busot	Busot	toalegria,
~,	~,	si
entrañable	entrañable	me
y	y	ofento
querido	querido	de
~|	~|	ti
[R-Inf]	[R-Inf]	algún
~.	~.	día,
~¡~	~¡~	será
Oh	Oh	imposible
~!	~!	por
~,	~,	de
Busot	Busot	otra
~,	~,	realidad.
tú	tú	En
eres	eres	la
todo	todo	playa,
alegría	alegría	en
~,	~,	la
~|	~|	playa
si	si	de
me	me	campes,
ausento	ausento	se
de	de	le
ti	ti	disfrutan,
algún	algún	es
día	día	el
~,	~,	mismo
~|	~|
será	será
imposible	imposible
poderte	poderte
olvidar	olvidar
~,	~,
será	será
imposible	imposible
~,	~,
será	será
imposible	imposible
~,	~,
~|	~|
será	será
imposible	imposible
poderte	poderte
olvidar	olvidar
~.	~.
~|	~|
En	En
la	la
playa	playa
y	y
en	en
la	la
playa	playa
de	de
Campello	Campello
~|	~|
se	se
disfruta	disfruta
~,	~,
se	se
disfruta	disfruta
~…	~…
		]			]
[HCruz:	[HCruz:
		Es			Es
el	el
mismo	mismo
que	que
él	él
~.	~.
		]			]
