estandar	dialectal	whisper
Te	Te	que
lavas	lavas	la
las	las	verdad
manos	manos	van
con	con	a
él	él	esconder
y	y	y
queda	queda	quedó
muy	muy	muy
fino	fino	fino.
~,	~,	Sí,
[HS:E1	[HS:E1	sí,
		Sí			Sí	porque
~,	~,	la
sí	sí	verdad
~,	~,	hay
lo	lo	que
sé	sé	ir
~.	~.	a
		]			]	tu
porque	porque	altura
~,	~,	al
porque	porque	dijénico.
es	es	Porque
de	de	la
aceite	aceite	gracias
~.	~.	por
Y	Y	sus
natural	natural	años.
y	y	Mhm.
higiénico	higiénico	Ahora
~,	~,	voy
porque	porque	a
lo	lo
hacías	hacías
con	con
sosa	sosa
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
Ahora	Ahora
ya	ya
no	no
~.	~.
