estandar	dialectal	whisper
Pues	Pues	se
llevarla	llevala	hicieron
al	al	cooperativas
molino	molino	y
~.	~.	hay
A-	A-	socios,
~,	~,	hay
al	al	enlisa
molino	molino	que
la	la	nosotros
llevábamos	llevábamos	estamos
~,	~,	a
es	es	vermos
como	como	700,
aquí	aquí	me
ahora	ahora	parece
[RESPIR]	[RESPIR]	que
hay	hay	son
cooperativas	cooperativas	700
~.	~.	socios,
Entonces	Entonces	¿cómo
era	era	funciona
el	el	eso
molino	molino	de
~,	~,	la
ahí	ahí	cooperativa?
mismo	mismo	Pues
donde	donde	bien,
están	están	bien,
los	los	ya
pisos	pisos	que
esos	esos	antes
había	había	vendió
un	un	no
molino	molino	las
[HS:E2	[HS:E2	de
		[Asent]			[Asent]	tú,
~.	~.	no
		]			]	la
y	y	llevaba
las	las	a
traíamos	traíamos	lo
ahí	ahí	molino
~.	~.	y
Ahora	Ahora	de
hay	hay	las
cooperativas	cooperativas	pagaba
~,	~,	las
ahora	ahora	de
molinos	molinos	tú,
hay	hay	las
pocos	pocos	5,
~.	~.	4
Las	Las	como
cooperativas	cooperativas	valía
~,	~,	y
ahora	ahora	hoy
hemos	hemos	pues
nosotros	nosotros	las
una	una	llevan
co-	co-	a
~,	~,	la
vamos	vamos	mesa
~,	~,	y
nosotros	nosotros	mientras
habemos	habemos	no
sobre	sobre	se
seiscientos	seiscientos	vendía
~,	~,	la
setecientos	setecientos
socios	socios
ahí	ahí
~,	~,
en	en
la	la
cooperativa	cooperativa
que	que
estamos	estamos
nosotros	nosotros
~.	~.
Y	Y
se	se
lleva	lleva
y	y
se	se
muele	muele
y	y
sale	sale
e-	e-
~,	~,
el	el
aceite	aceite
~.	~.
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
