estandar	dialectal	whisper
Pues	Pues	Pues
mira	mira	mira,
~,	~,	las
las	las	morcillas
morcillas	morcillas	se
~,	~,	picaba,
se	se	se
picaba	picaba	volya,
cebolla	cebolla	calabaza,
~,	~,	gordura
calabaza	calabaza	desecerdo,
~,	~,	y
gordura	gordura	esa
de	de	sangre,
ese	ese	pimentón,
cerdo	cerdo	ajo
y	y	y
esa	esa	sal.
sangre	sangre	Entonces,
~,	~,	ahí
pimentón	pimentón	esa
~,	~,	es
ajo	ajo	la
y	y	morcilla
sal	sal	que
~.	~.	hacemos
Entonces	Entonces	aquí.
de	de	Se
ahí	ahí	hierve
~,	~,	un
de	de	poquito
ahí	ahí	de
se	se	arroz
~|	~|	también
esa	esa	y
es	es	se
la	la	hecha.
morcilla	morcilla	Normalmente,
que	que	esa
hacemos	hacemos	se
aquí	aquí	volya
~.	~.	y
[HS:E1	[HS:E1	eso.
		[Asent]			[Asent]	Y
~.	~.	el
		]			]	chorizo,
Se	Se	pues,
~,	~,	ya
se	se	se,
hierve	hierve	a
un	un
poquito	poquito
de	de
arroz	arroz
también	también
y	y
se	se
echa	echa
~,	~,
pero	pero
~,	~,
vamos	vamos
~,	~,
normalmente	normalmente
~,	~,
la	la
cebolla	cebolla
y	y
eso	eso
~.	~.
Y	Y
el	el
chorizo	chorizo
~,	~,
pues	pues
nada	nada
~,	~,
se	se
aparta	aparta
~…	~…
