estandar	dialectal	whisper
Entonces	Entonces	entonces,
~,	~,	entonces,
entonces	entonces	me
~,	~,	ha
mira	mía	hecho,
~,	~,	me
hoy	hoy	ha
en	en	hecho
día	día	un
pasa-	pasa-	día,
~,	~,	mi
mira	mía	arte
hace	hace	poco
poco	poco	está
he	he	haciendo,
estado	estado	para
yendo	yendo	venir
~.	~.	a
Pa	Pa	la
venir	venir	escuela,
a	a	chicos,
la	la	bajan,
escuela	escuela	hay
~,	~,	pistoles,
los	los	con
chicos	chicos	el
[HS:E1	[HS:E1	coche,
		Sí			Sí	otro,
~.	~.	con
		]			]	la
bajan	bajan	esto
~,	~,	no
bajan	bajan	sé
~.	~.	qué,
Hay	Hay	con
pistas	pistas	su
hechas	hechas	madre,
con	con	entonces
el	el	no,
coche	coche	entonces,
~,	~,	así
otro	otro	lo
con	con	chido
la	la	que
~|	~|	me
esto	esto	cae,
~,	~,	venga,
no	no	corriendo
sé	sé
qué	qué
~,	~,
con	con
su	su
madre	madre
~.	~.
Entonces	Entonces
~,	~,
nosotros	nosotros
~,	~,
no	no
~,	~,
entonces	entonces
así	así
los	los
chiquitos	chiquitos
~.	~.
Eh	Eh
~.	~.
Venga	Venga
corriendo	corriendo
~,	~,
abajo	abajo
~.	~.
[RISAS]	[RISAS]
