estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	sí.
sí	sí	Claro.
~,	~,	La
[HS:E3	[HS:E3	mía.
		Al			Al	La
río	río	vez
~.	~.	otoi
		]			]	la
Claro	Claro	abría.
~.	~.	Mi
La	La	madre
mía	mía	y
las	las	mi
lavé	lavé	tía,
yo	yo	o
toa	toa	algo
~,	~,	se
y	y	sentaba
la	la	en
abría	abría	un
~.	~.	mundo
Mi	Mi	en
madre	madre	abrilana,
y	y	en
~…	~…	Gabilana
mis	mis	y
tías	tías	bonia,
o	o	que
algo	algo	se
se	se	rube
sentaban	sentaban	el
bum	bum	ano.
~,	~,	Y
bum	bum	después
[ONOMAT]	[ONOMAT]	estaba
~,	~,	en
venga	venga	el
a	a	corso
abrir	abrí	a
lana	lana	tu
~,	~,	menno,
venga	venga	pero
a	a	después
abrir	abrí	pues
lana	lana	la
y	y	he
ponía	ponía	vuelto,
[A-PIn:	[A-PIn:	Blow
		cacharros			cacharros	blow.
		]			]	Cada
de	de	nió
lana	lana	se
y	y	Alt
después	después
te	te
acostabas	acostabas
en	en
el	el
colchón	colchón
~,	~,
estupendo	estupendo
pero	pero
después	después
ya	ya
costaba	costaba
mucho	mucho
trabajo	trabajo
hacerlo	hacerlo
~.	~.
[RISA]	[RISA]
