estandar	dialectal	whisper
Y	Y	Y
los	los	obvio
que	que	que
~|	~|	no
yo	yo	es
me	me	por
quedé	quedé	aquí,
por	por	y
aquí	aquí	me
y	y	dijeron
me	me	muchos
decían	decían	cuando
muchos	muchos	pusieron
~,	~,	a
cuando	cuando	la
puse	puse	gran
la	la	cadacera
granja	granja	a
de	de	los
cerdos	cerdos	chilas
y	y	vacas,
las	las	y
vacas	vacas	hasta
y	y	casas,
hice	hice	y
esta	esta	a
casa	casa	fuera
~,	~,	alomania,
si	si	a
yo	yo	los
fuera	fuera	tubiars,
a	a	y
Alemania	Alemania	algo
o	o	de
si	si	lo
estuviera	estuviera	que
en	en	dice.
algún	algún	No
otro	otro	descubrí
sitio	sitio	en
~.	~.	que
No	No	no
discurrían	discurrían	era
que	que	la
yo	yo	propiedad
de	de	que
la	la	tenía
propiedad	propiedad	mis
que	que	padres,
tenían	tenían	que
mis	mis	hiciera
padres	padres	esto,
~,	~,	porque
que	que	les
hiciera	hiciera	perdié
esto	esto	una
~.	~.	cosa
Porque	Porque	y然后
~,	~,	lo
les	les
parecía	parecía
una	una
cosa	cosa
así	así
~,	~,
algo	algo
fuera	fuera
de	de
serie	serie
~.	~.
