estandar	dialectal	whisper
Sí	Sí	Sí,
~,	~,	la
la	la	tal
dan	dan	también
tamién	tamién	no
~,	~,	está
tamién	tamién	dando
la	la	como
dan	dan	para
con	con	así.
varas	varas	Sí.
~,	~,	Menos
sí	sí	a
~,	~,	mi
[HS:E2	[HS:E2	con
		[Asent]			[Asent]	suegra,
~.	~.	que
		]			]	la
sí	sí	balalana
~.	~.	para
Menos	Menos	la
~,	~,	boda
menos	menos	de...
a	a	Y
mi	mi	lo
~…	~…	quenden
~,	~,	a
a	a	ti
mi	mi	en
consuegra	consuegra	una
~,	~,	piedra
que	que	y
lava	lava	resulta
la	la	que...
lana	lana	Viene
para	para	un
la	la	aire
boda	boda	aso
de	de	y
		sólo
Anonimizado	Anonimizado	debó
		para
y	y	allá
lo	lo	para
tienden	tienden	volar
allí	allí	lo,
en	en	allá
una	una	para
piedra	piedra	el
~,	~,	tiradero.
y	y	El
resulta	resulta	tiradero
que	que	de
viene	viene	la
un	un
~,	~,
un	un
~…	~…
airazo	airazo
~,	~,
[HS:I1	[HS:I1
		Y			Y
se	se
lo	lo
llevó	llevó
~.	~.
		]			]
y	y
~,	~,
y	y
se	se
lo	lo
llevó	llevó
pa	pa
allá	allá
~,	~,
pa	pa
los	los
llanos	llanos
~,	~,
allá	allá
pa'l	pa'l
tiradero	tiradero
~,	~,
ay	ay
~.	~.
[HS:E2	[HS:E2
		[Rndo:			[Rndo:
		~¡~			~¡~
Qué	Qué
faena	faena
~!	~!
		]			]
		]			]
La	La
~,	~,
la	la
quitó	quitó
la	la
lana	lana
de	de
~,	~,
del	del
colchón	colchón
de	de
la	la
boda	boda
~.	~.
[RISAS]	[RISAS]
