estandar	dialectal	whisper
[HCruz:	[HCruz:	En
		En			En	casa
casa	casa	hay
hay	hay	un
un	un	horno
horno	horno	más.
~,	~,	Pero
		ya
Anonimizado	Anonimizado	ves
		mis
~,	~,	hermanos,
pero	pero	unos
~,	~,	82
ya	ya	años,
ves	ves	otros
~,	~,	78
mis	mis	y
hermanas	hermanas	otros
~:	~:	76.
[HS:I1	[HS:I1	Ya
		Bueno			Bueno	no
~…	~…	tiene
		]			]	lo
una	una	ganas
~,	~,	de
ochenta_y_dos	ochenta_y_dos	lo
años	años
~;	~;
la	la
otra	otra
~,	~,
setenta_y_ocho	setenta_y_ocho
~,	~,
y	y
yo	yo
~,	~,
setenta_y_seis	setenta_y_seis
~…	~…
ya	ya
no	no
tiene	tiene
uno	uno
ganas	ganas
de	de
~,	~,
[HS:E1	[HS:E1
		Claro			Claro
~.	~.
		]			]
de	de
enrojar	enrojar
~.	~.
		]			]
