estandar	dialectal	whisper
Pos	Pos	Por
eso	eso	eso
mira	mira	mira,
~,	~,	la
la	la	matanza
matanza	matanza	era
era	era	que
que	que	engordábamos
engordábamos	engordábamos	gorrinos
gorrinos	gorrinos	aquí
aquí	aquí	con
con	con	pienso
pienso	pienso	ocebada,
o	o	que
cebada	cebada	aquí
~,	~,	no
que	que	había
aquí	aquí	otros
no	no	pienso,
había	había	no
otros	otros	más
piensos	piensos	que
na	na	la
más	más	cebolla
que	que	que
la	la	se
cebada	cebá	cogía
que	que	en
se	se	los
cogía	cogía	bancales,
en	en	que
los	los	nosotros
bancales	bancales	hemos
~,	~,	sido
que	que	del
nosotros	nosotros	campo.
hemos	hemos	Y
sido	sío	los
del	del	engordaba,
campo	campo	los
~.	~.	tenía
Y	Y	casi
~…	~…	todo
los	los	el
engordaban	engordaban	año
~,	~,	desde
los	los	noviembre
tenías	tenías	que
casi	casi	los
todo	todo	metías
el	el	hasta
año	año	casi
desde	desde	diciembre,
noviembre	noviembre	otra
que	que	vez
los	los	de
metías	metías	los
hasta	hasta	metías
casi	casi	en
diciembre	diciembre	enero,
~,	~,	en
otras	otras	abril
veces	veces	los
los	los	mataban
metías	metías	más
en	en	tienos
enero	enero	pero
~|	~|	nos
en	en	mataban
abril	abril	hasta
~,	~,
los	los
matabas	matabas
más	más
tiernos	tiernos
~.	~.
Pero	Pero
no	no
se	se
mataban	mataban
hasta	hasta
noviembre	noviembre
~.	~.
