estandar	dialectal	whisper
No	No	Y
~,	~,	como
si	si	lo
~,	~,	se
en	en	lo
cuanto	cuanto	observaba
los	los	para
mataba	mataba	mandarse
~…	~…	a
Él	Él	la
lo	lo	verdad,
me-	me-	a
~…	~…	pensar
~,	~,	o
él	él	algo.
tenía	tenía	No,
una	una	si
cámara	cámara	cuatro
con	con	lo
una	una	mataba,
nave	nave	no
allí	allí	me
que	que	detenían
tenía	tenía	a
sa	sa	la
y	y	cámara.
él	él	Con
los	los	una
dejaba	dejaba	nave
ahí	ahí	aquí
y	y	que
~,	~,	tenía
hasta	hasta	esa.
que	que	Y
tenía	tenía	él
treinta	treinta	lo
o	o	dejaba
cuarenta	cuarenta	a
o	o	lir,
cincuenta	cincuenta	si
jamones	jamones	hasta
~,	~,	le
pues	pues	tenía
él	él	a
llamaba	llamaba	treinta
y	y	o
entonces	entonces	por
venía	venía	ciento
un	un	o
~…	~…	fuita
~,	~,	cabón.
un	un	Entonces,
camión	camión	llamaba
de	de	la
esos	esos	prostate
frigoríficos	frigoríficos	de
y	y	fakumo,
se	se	cambiante
los	los	los
llevaban	llevaban	facturidos
pa	pa	y
Granada	Granada	isolated
 	 	de
 	 	embora.
