estandar	dialectal	whisper
No	No	Yo
~,	~,	tengo
no	no	animado,
~,	~,	porque
yo	yo	no
tengo	tengo	me
animales	animales	dejan
y	y	y
~…	~…	me
porque	porque	hago
no	no	mayor,
me	me	porque
dejan	dejan	me
y	y	dijo
porque	porque	no
me	me	me
hago	hago	apoyan
mayor	mayor	mucho.
~,	~,	Entonces
porque	porque	yo
mis	mis	ya
hijos	hijos	me
no	no	cansó.
me	me	Yo
apoyan	apoyan	tenía
mucho	mucho	ovejas
y	y	a
entonces	entonces	Saburna,
yo	yo	no
ya	ya	encerrás,
me	me	las
canso	canso	acumbrato
~.	~.	y
Yo	Yo	voy
tenía	tenía	con
ovejas	ovejas	ella
hasta	hasta
aún	aún
~,	~,
aún	aún
encerradas	encerrás
~.	~.
Las	Las
saco	saco
un	un
rato	rato
y	y
~…	~…
~,	~,
y	y
voy	voy
con	con
ellas	ellas
yo	yo
~…	~…
