estandar	dialectal	whisper
Yo	Yo	Yo
no	no	no,
~.	~.	bueno,
Bueno	Bueno	luego,
~,	~,	uno
luego	luego	día
~,	~,	es
a-	a-	cuando
~,	~,	de
algunos	algunos	la
días	días	última
cuando	cuando	temporada,
a	a	la
la	la	última
última	última	ya,
tempo-	tempo-	que
~…	~…	ya
~|	~|	sacamos
a	a	poco,
la	la	pues
temporada	temporada	la
última	última	mejor
ya	ya	hacía
~,	~,	en
que	que	para
ya	ya	que
sacábamos	sacábamos	se...
poco	poco	No,
pos	pos	no,
a	a	no,
lo	lo	no.
mejor	mejor	Pero
hacía	hacía	nunca
un	un	he
par	par	hecho
de	de	que
quesos	quesos	esos
~…	~…	para
[HS:E	[HS:E
		[Asent]			[Asent]
~.	~.
		]			]
pa	pa
casa	casa
~.	~.
