estandar	dialectal	whisper
Pues	Pues	Pues
nada	nada	nada,
~.	~.	llegábamos
Llegábamos	Llegábamos	y
y	y	nos
nos	nos	reuníamos
reuníamos	reuníamos	en
~.	~.	Lóvia,
El	El	uscala
novio	novio	en
busca	busca	Lóvia,
a	a	la
la	la	nule
novia	novia	de
~,	~,	Ateria,
la	la	partíamos
novia	novia	por
ya	ya	todo
te	te	el
~|	~|	pueblo
partíamos	partíamos	a
a	a	invitar,
por	por	lo
to	to	cual
el	el	día
pueblo	pueblo	era
a	a	una
~,	~,	buena,
a	a	pues
invitar	invitar	venían
~.	~.	todos,
Luego	Luego	¿qué
el	el	bien
día	día	señaló
de	de	a
la	la	su
[R-Ind]	[R-Ind]	equipo,
enhorabuena	enhorabuena	toda
~,	~,	la
pues	pues	repita?
te	te	Y
venían	venían	aquí
todos	todos	otro
~,	~,	Mickey
[HS:E1	[HS:E1	con
		¿~			¿~	Bo
Qué	Qué	Alloso,
~,	~,
qué	qué
día	día
era	era
ese	ese
~?	~?
		]			]
hala	hala
~,	~,
enseñabas	enseñabas
tu	tu
equipo	equipo
~,	~,
[HS:E2	[HS:E2
		~¡~			~¡~
Ah	Ah
~!	~!
¿~	¿~
Aquí	Aquí
~…	~…
~,	~,
aquí	aquí
se	se
enseñaba	enseñaba
el	el
equipo	equipo
~?	~?
		]			]
toda	toda
la	la
ropita	ropita
~.	~.
Sí	Sí
~,	~,
sí	sí
~,	~,
y	y
a	a
mí	mí
me	me
tocó	tocó
~,	~,
sí	sí
~.	~.
[HS:E2	[HS:E2
		Porque			Porque
		]			]
Y	Y
en	en
~…	~…
