estandar	dialectal	whisper
Una	Una	Una
comadrona	comadrona	comadrona.
~.	~.	Una
Todavía	Todavía	comadrona.
vive	vive	Entonces,
~,	~,	me
ahí	ahí	vay,
enfrente	enfrente	hay
vive	vive	un
~,	~,	frente
está	está	mime.
en	en	Están
un	un	en
~…	~…	90
Tiene	Tiene	años
noventa_y_tres	noventa_y_tres	y
años	años	3
y	y	años.
está	está	Y
acostada	acostá	está
en	en	costado
la	la	en
cama	cama	la
~,	~,	cama,
sin	sin	si
levantarse	levantarse	me
~.	~.	levantas.
Había	Había	Arriona
una	una	comadrona
comadrona	comadrona	y
y	y	arrión
había	había	médico
un	un	muy
médico	médico	huerto
mu	mu
bueno	bueno
[HS:E1	[HS:E1
		[Asent]			[Asent]
~.	~.
		]			]
también	también
~.	~.
