estandar	dialectal	whisper
|T2|	|T2|	Ella
[HCruz:	[HCruz:	para
		~¡~			~¡~	ti,
Ea	Ea	mira,
~!	~!	la
Pues	Pues	vida.
adiós	adiós	Yo
~,	~,	estaba
hija	hija	en
~.	~.	mi
		]			]	casa,
[HS:IE3	[HS:IE3	a
		Hasta			Hasta	mi
luego	luego	padre
~.	~.	y
		]			]	la
Pues	Pues	mamí
~,	~,	madre,
hija	hija	el
mía	mía	lavado,
~,	~,	el
asín	asín	esto
era	era	era
la	la	ruido
vida	vida	hasta.
~.	~.	Entonces,
Yo	Yo	como
estaba	estaba	estaba
en	en	un
mi	mi	mareno,
casa	casa	para
~,	~,	que
mi	mi	no
faena	faena	estaba
con	con	por
mi	mi	ahí
madre	madre	en
~,	~,	la
el	el	casa
lavao	lavao	de
~,	~,	nadie,
el	el	estaba
esto	esto	en
~,	~,	la
el	el	mía.
otro	otro	Después
y	y	de
ya	ya	casar
está	está	sí,
~.	~.	después
Entonces	Entonces	de
como	como	casar,
estaba	estaba	estaba
con	con	un
mi	mi	gusto
madre	madre	en
no	no	todo.
pod-	pod-	Lo
~,	~,	mismo
no	no	es
estaba	estaba	esto,
por	por	dulce
ahí	ahí	que
en	en	me
las	las	llevaba
casas	casas	a
de	de	la
nadie	nadie	vecina
~.	~.	aquí.
Taba	Taba	Hay
en	en	que
~,	~,	ir
en	en	a
la	la	la
mía	mía	familia,
~.	~.	no
Después	Después	tengo,
de	de	así
casada	casá	me
sí	sí	hace
~.	~.	un
Después	Después	piñonate,
de	de	así
casada	casá	me
he	he	hace
trabajao	trabajao	un
mucho	mucho	espectino,
en	en	así
to	to	me
~.	~.	hace
Lo	Lo	una
mismo	mismo	torta.
he	he	¿Cómo
hecho	hecho	se
dulce	dulce	hace?
~,	~,	La
[HS:E1	[HS:E1	torta
		¿~			¿~	está
Sabe	Sabe	haciendo
hacer	hacer	atas
dulce	dulce	de
~?	~?	pocos,
		]			]	¿no?
que	que	Porque
me	me	la
llamaban	llamaban	torta
las	las	hay
vecinas	vecinas	en
aquí	aquí	una
~…	~…	panadería,
«~	«~	si
Ay	Ay	puede,
~,	~,	si
que	que	no
mira	mira	hay.
~,	~,	Pero
que	que	ahora
viene	viene	eso
ahora	ahora	ya
la	la	no
feria	feria	voy,
~,	~,	mi
no	no	hija.
tengo	tengo	Yo
~…	~…	se
a	a	digo
si	si	que
me	me	ya
haces	haces	sé
un	un	de
~,	~,	saber
un	un	hacerlo.
piñonate	piñonate	La
~.	~.	torta
A	A	está
ver	ver	de...
si	si	Se
me	me	está
haces	haces	la
unos	unos	manteca,
pestiños	pestiños	un
~.	~.	kilo
A	A	de
ver	ver	manteca
si	si	y
me	me	coedos,
haces	haces	giro
unas	unas	de
tortas	tortas	alina
~.	~.	y
A	A	le
ver	ver	sea
si	si	lo
~…	~…	que
~»	~»	admite
~.	~.	luego.
[HS:E3	[HS:E3	Eso
		¿~			¿~	lo
Cómo	Cómo	va
se	se	a
hace	hace	testar
~?	~?	un
Es	Es	guatillo.
que	que	Le
yo	yo	echan
no	no	limón,
~…	~…	rodao,
		]			]	limón,
Las	Las	rodao.
tortas	tortas	Y
~,	~,	estoy
las	las	de
tortas	tortas	aceite.
las	las	Un
he	he	poquito
estado	estado	aceite
haciendo	haciendo	también
hasta	hasta	para
hace	hace	que
poco	poco	se
~,	~,	pongan.
ya	ya	No
no	no	me
porque	porque	gusta
las	las	más,
~,	~,	con
las	las	un
tortas	tortas	poquito
ahí	ahí	aceite
en	en	que
la	la	sobra
panadería	panadería	con
se	se	manteca
cuecen	cuecen	y
ahí	ahí	ahí
~;	~;	es
pero	pero	un
ahora	ahora	clavo.
yo	yo	El
ya	ya	agua
no	no	también
voy	voy	se
~…	~…	le
mis	mis	sea
hijas	hijas	un
~…	~…	poquito
Yo	Yo	morío.
se	se	También
lo	lo	está
digo	digo	muy
[A-PIn:	[A-PIn:	bueno.
		pos			pos	Y
ya	ya	ahora
ellas	ellas	más
		]			]	a
saben	saben	tu
hacerlo	hacelo	cumasa,
~.	~.	va
