estandar	dialectal	whisper
Entonces	Entonces	que
~,	~,	tenemos
no	no	ahora.
había	había	Antón
de	de	había
~…	~…	agentadado.
Colchones	Colchones	Es
de	de	abon
lana	lana	que
~,	~,	lo
to	to	hacía
era	era	en
eso	eso	mi
y	y	moa.
~,	~,	Así
y	y	y
otros	otros	como
no	no	se
tenían	tenían	hacía.
de	de	Que
eso	eso	te
~,	~,	digo
y	y	yo,
ni	ni	esto
podían	podían	es
comprarla	comprala	chando
y	y	pringue,
compraban	compraban	esto
farfolla	farfolla	se
~,	~,	hace
que	que	con
tú	tú	pringue,
no	no	es
sabes	sabes
eso	eso
lo	lo
que	que
es	es
tampoco	tampoco
~.	~.
