estandar	dialectal	whisper
Sí	Sí	Fue
~,	~,	hombre,
hombre	hombre	y
~.	~.	aquí
Aquí	Aquí	es
hacían	hacían	mala
magdalenas	magdalenas	lena,
~,	~,	que
que	que	se
se	se	llamaba
llamaban	llamaban	entonces
entonces	entonces	manititas.
mariquitas	mariquitas	¿Cómo
~.	~.	mariquitas?
[HS:E1	[HS:E1	Sí,
		¿~			¿~	y
Cómo	Cómo	ahí
~?	~?	en
¿~	¿~	ese
Mariquitas	Mariquitas	pueblo
~?	~?	tiene
		]			]	unos
Sí	Sí	kilos
se	se	o
llamaban	llamaban	falteados.
~,	~,	¿Cómo
sí	sí	son?
~.	~.	Era
[HS:I1	[HS:I1	echaba
		Magdalenas			Magdalenas	una
~.	~.	etapa
		]			]	de
Y	Y	manteca
ahora	ahora	y
se	se	la
llaman	llaman	estén
~,	~,	bien,
las	las	que
llaman	llaman	se
magdalenas	magdalenas	quedara
~.	~.	el
Y	Y	lado.
ahí	ahí	Y
en	en	volvían
ese	ese	otra
pueblo	pueblo	vez,
hacían	hacían	y
sequillos	sequillos	las
hojaldreados	hojaldreaos	volvían
~,	~,	para
que	que	hoy
eran	eran	para
~…	~…	otro,
[HS:E1	[HS:E1	y
		¿~			¿~	las
Cómo	Cómo	volvían
son	son	a
~?	~?	dar
		]			]	otra
eran	eran	cara,
~…	~…	que
echaban	echaban	se
una	una	estén
tapa	tapa	bien,
de	de	y
~…	~…	hasta
de	de	que
manteca	manteca	después
y	y	les
la	la	cortaba.
extendían	extendían	Y
que	que	salieron
se	se	secrisa,
quedara	quedara	así
~…	~…	de
[HS:E1	[HS:E1	que
		¿~			¿~	no
La	La	se
manteca	manteca	salían.
de	de	Abiertas,
cerdo	cerdo	hubieran
~?	~?	un
		]			]	libro,
sí	sí	hubieran
~,	~,	un
que	que	libro,
se	se	y
quedara	quedara	hacían
helada	helada	otra
~.	~.	cosa
Y	Y	que
volvían	volvían	llamaban
otra	otra	en
vez	vez	Panadilla,
y	y	y
las	las	los
volvían	volvían	guías
pa	pa	de
un	un	palo,
lado	lao	guías
y	y	de
pa'l	pa'l	taquela
otro	otro	puerta,
y	y	y
las	las	la
volvían	volvían	estén
a	a	bien,
dar	dar	y
otra	otra	la
capa	capa	estén
~,	~,	bien,
[HS:I1	[HS:I1	y
		Sí			Sí	la
~,	~,	estén
sí	sí	bien,
~.	~.	y
		]			]	la
las	las	estén
extendían	extendían
y	y
hasta	hasta
que	que
después	después
las	las
cortaban	cortaban
~.	~.
Y	Y
salían	salían
unos	unos
sequillos	sequillos
así	así
[G-Imt]	[G-Imt]
de	de
grandes	grandes
~,	~,
gordos	gordos
~,	~,
[HS:I1	[HS:I1
		De			De
estos	estos
que	que
hay	hay
así	así
tan	tan
~…	~…
		]			]
abiertos	abiertos
~,	~,
como	como
si	si
eran	eran
un	un
libro	libro
~,	~,
igual	igual
que	que
si	si
eran	eran
un	un
libro	libro
~,	~,
igual	igual
~.	~.
Y	Y
hacían	hacían
otras	otras
que	que
llamaban	llamaban
empanadillas	empanadillas
y	y
rosquillas	rosquillas
de	de
palo	palo
los	los
días	días
de	de
[A-Inn]	[A-Inn]
~.	~.
Hacían	Hacían
de	de
muchas	muchas
castas	castas
~.	~.
[HS:I1	[HS:I1
		Muchas			Muchas
~,	~,
sí	sí
~.	~.
		]			]
