estandar	dialectal	whisper
No	No	No,
~,	~,	no,
no	no	eso
~.	~.	bueno,
Eso	Eso	sí,
~,	~,	fue
bueno	bueno	el
~,	~,	vierno,
mira	mira	saldrá,
~…	~…	saldrá
sí	sí	ya
~,	~,	por
porque	porque	la
en	en	ferada,
el	el	y
invierno	invierno	yo
~,	~,	que
claro	claro	trasa
~,	~,	a
las	las	terror.
daría	daría	No,
por	por	no,
hacer	hacer	no
algo	algo	más.
~,	~,	Entonces,
digo	digo	podía
yo	yo	ser
~,	~,	ya
en	en	que
casa	casa	un
~,	~,	herranieta
pero	pero	ya
no	no	estaba
~,	~,
no	no
~,	~,
[A-Nul]	[A-Nul]
ende	ende
que	que
se	se
podía	podía
~,	~,
coger	coger
una	una
herramienta	herramienta
y	y
a	a
excavar	excavar
trigo	trigo
~.	~.
