estandar	dialectal	whisper
Iban	Iban	de
al	al	cualquier
campo	campo	ejemplo,
~,	~,	a
sí	sí	trabajar
~.	~.	a
Luego	Luego	cosas
allí	allí	del
en	en	campo,
el	el	eso
campo	campo	sí,
pues	pues	por
~…	~…	la
a	a	realidad,
trabajar	trabajá	como
cosas	cosas	aquella
del	del	llevaba
campo	campo	allá
~,	~,	y
eso	eso	tenía
sí	sí	que
~,	~,	trabajar,
porque	porque	ya
allí	allí	arrancando
la	la	monte,
mujer	mujer	tiene
[A-Inn]	[A-Inn]	mucha
llevarla	llevarla	feina
allá	allá	del
~,	~,
y	y
tenía	tenía
que	que
trabajar	trabajá
[R-Ind]	[R-Ind]
bien	bien
arrancando	arrancando
monte	monte
o	o
~…	~…
haciendo	haciendo
muchas	muchas
faenas	faenas
del	del
campo	campo
~,	~,
sí	sí
~.	~.
