estandar	dialectal	whisper
Gaga	Gaga	Lada,
~,	~,	la
gaga	gaga	verdad
~,	~,	que
que	que	no
no	no	abre,
habl-	habl-	pero
~,	~,	ya
[HS:E3	[HS:E3	va
		Ah			Ah	la
~,	~,	casa.
sí	sí	Y,
~,	~,	y,
sí	sí	y,
~.	~.	y,
		]			]	venía,
pronunciaba	pronunciaba	y
las	las	se,
palabras	palabras	ha,
~.	~.	ha,
Y	Y	ha,
~,	~,	ha,
y	y	ha,
venía	venía	pues,
y	y	favora,
dice	dice	ha,
~:	~:	ha,
«~	«~	ha,
A-	A-	me
~,	~,	dijo,
a-	a-	ha
~,	~,	bueno
a-	a-	de
~,	~,	ese
a-	a-	chico,
~,	~,	ha,
a-	a-	temen
~,	~,	de
a-	a-	regula,
~,	~,	rocétlita,
		to,
Anonimizado	Anonimizado	ha
		pasó
~,	~,	con
a-	a-	el
~,	~,	amoto,
a-	a-	me
~,	~,	hizo,
		se
Anonimizado	Anonimizado	fue,
		fue,
a-	a-	me
~,	~,	dice,
a-	a-	dice,
~,	~,	si,
a-	a-	yo,
~,	~,	yo
por	por	lo
favor	favor	haré,
~,	~,	pero
a-	a-	le
~,	~,	mandaba,
a-	a-	él
~,	~,	sí,
a-	a-	al,
~,	~,	el
mi	mi	padre
hijo	hijo	sí
~.	~.	le
Ah	Ah	pediaba,
~,	~,	sí,
bueno	bueno	sí,
~,	~,	sí,
de	de	lo
ese	ese	representé,
chico	chico	él
a-	a-	y
~,	~,	todos
a-	a-	los
~,	~,	refes
a-	a-	en
~,	~,	diez,
a-	a-	y
~,	~,	como
que	que	yo
me	me	te
entregó	entregó	vuelvo
las	las	a
rosetitas	rosetitas	ver,
toas	toas	como,
~,	~,	no
pasó	pasó	te
con	con	voy
el	el	a
amoto	amoto	dejar
~,	~,	juntarte
me	me	con
hizo	hizo	alguien,
así	así	porque
fum	fum	vas,
~,	~,	las
fum	fum	muertas
[ONOMAT]	[ONOMAT]	y
~»	~»	los
~,	~,	sufosete
[Rndo:	[Rndo:	y
		dice			dice	tú
		]			]	pasas,
~,	~,	porque
[HS:E3	[HS:E3	no,
		[RISA]			[RISA]	porque
		]			]	no
dice	dice	vas
		por
Anonimizado	Anonimizado	otro
		sitio,
~:	~:	el
«~	«~	padre
Sí	Sí	sí
~,	~,	lo
		reñé,
Anonimizado	Anonimizado	sí,
		el
~,	~,	padre
yo	yo	sí
~,	~,	lo
yo	yo	reñé,
lo	lo	una
arreglo	arreglo	vez,
~»	~»	te
