estandar	dialectal	whisper
Calentarle	Calentarle	que...
bien	bien	Calentarle
~.	~.	bien,
[V-Sml]	[V-Sml]	debil
Había	Había	meter
que	que	leña,
meter	meter	calentarle
leña	leña	bien,
~.	~.	bien
Sí	Sí	metido
~.	~.	vale,
Calentarle	Calentarle	calentarle
bien	bien	bien
~,	~,	y
bien	bien	luego
metido	metido	cogí
la	la	a
leña	leña	la...
y	y	sacaba
calentarle	calentarle	la
bien	bien	leña,
~,	~,	le
y	y	barrías
luego	luego	bien,
cogías	cogías	como
la	la	Iván
~…	~…
Le	Le
sac-	sac-
~,	~,
le	le
sacabas	sacabas
la	la
leña	leña
~,	~,
le	le
barrías	barrías
bien	bien
y	y
metías	metías
el	el
pan	pan
~.	~.
