estandar	dialectal	whisper
No	No	No
~,	~,	lo
teníamos	teníamos	queríamos,
alambres	alambres	alambre
~,	~,	es.
sí	sí	Había
~,	~,	alambre
había	había	y
alambres	alambres	nos
~,	~,	compostes,
o	o	y
sea	sea	nos
~,	~,	había
con	con	puesto
postes	postes	a
~,	~,	bien
encima	encima	alambre.
del	del	Y
poste	poste	ahí
~,	~,	lo
pues	pues	acordamos.
había	había	O
un	un	sea,
alambre	alambre	si
~,	~,	con
y	y	los
ahí	ahí	adres
lo	lo	buenos,
colgábamos	colgábamos	te
~.	~.	haríamos.
Eso	Eso	Tu
~,	~,	has
sí	sí	selon
~,	~,	tus
colgaderos	colgaderos	abicos
buenos	buenos	y
teníamos	teníamos	measurementes,
~,	~,	con
eh	eh	uno
~,	~,	a
eso	eso	los
sí	sí	morales
 	 	su
 	 	paradoríos,
