estandar	dialectal	whisper
No	No	arriba
~.	~.	del
Arriba	Arriba	pueblo
en	en	había
el	el	salía
pueblo	pueblo	el
~,	~,	agua
había	había	de
un	un	la
~…	~…	tierra
~|	~|	de
salía	salía	un
el	el	risco
agua	agua	y
de	de	entonces
la	la	pusimos
tierra	tierra	unos
~,	~,	chorros
de	de	que
~,	~,	son
de	de	montones
~,	~,	de
de	de	años
un	un	y
risco	risco	montones
~.	~.	de
Y	Y	años
entonces	entonces	y
pusieron	pusieron	salían
unos	unos	cinco
chorros	chorros	cañanas
~,	~,	sin
que	que	trabajo
eso	eso	de
son	son	agua
~|	~|	y
tienen	tienen	allí
montones	montones	vamos
de	de	a
años	años	buscar
~,	~,	el
montones	montones	agua,
de	de	es
años	años	una
~,	~,	siente
cientos	cientos	que
de	de	ya
años	años	eso
~,	~,	se
y	y	se
salían	salían	con,
cinco	cinco	trabajaron
cañones	cañones	por
así	así	arriba
pa	pa	un
abajo	abajo	resposto
de	de	y
agua	agua	se
~.	~.	llevaron
Y	Y	el
allí	allí	agua
íbamos	íbamos	de
a	a	la
buscar	buscar	calería,
el	el	ahora
agua	agua	el
~.	~.	agua
Es	Es	que
un	un	teníamos
naciente	naciente	la
~.	~.	dos
Que	Que	segundos
ya	ya	de
eso	eso	la
se	se	calle,
secó	secó	en
~.	~.	el
Trabajaron	Trabajaron	punto
por	por	de
arriba	arriba
unos	unos
pozos	pozos
y	y
se	se
llevaron	llevaron
el	el
agua	agua
de	de
las	las
galerías	galerías
~.	~.
Ahora	Ahora
el	el
agua	agua
que	que
tenemos	tenemos
la	la
pusieron	pusieron
de	de
la	la
calle	calle
~.	~.
[HS:E3	[HS:E3
		Sí			Sí
~.	~.
		]			]
Y	Y
montón	montón
de	de
cara	cara
~.	~.
¿~	¿~
Sabes	Sabes
~?	~?
