estandar	dialectal	whisper
|T14|	|T14|	Estamos
Estábamos	Estábamos	una
~…	~…	de
Una	Una	las
de	de	cosas
las	las	que
cosas	cosas	mano
que	que	se
más	más	llama
no	no	la
ha	ha	atención,
llamao	llamao	por
la	la	ahí
atención	atención	por
~,	~,	todas
por	por	las
ahí	ahí	zonas
~,	~,	es,
por	por	que
toda	toda	nos
esta	esta	cuentan
zona	zona	sobre
es	es	todo
~,	~,	a
que	que	las
nos	nos	mujeres,
cuentan	cuentan	nos
~,	~,	cuentan
sobre	sobre	mucho
todo	todo	a
las	las	las
mujeres	mujeres	votas
nos	nos	como
cuenta	cuenta	se
mucho	mucho	hacen
de	de	antes,
las	las	y
~,	~,	cada
las	las	puro
bodas	bodas	tiene
~,	~,	sus
cómo	cómo
se	se
hacían	hacían
antes	antes
~.	~.
[HS:I2	[HS:I2
		~¡~			~¡~
Ay	Ay
~,	~,
mi	mi
boda	boda
~!	~!
Pos	Pos
~,	~,
pos	pos
mi	mi
boda	boda
te	te
la	la
voy	voy
a	a
contar	contar
~.	~.
		]			]
Que	Que
~…	~…
cada	cada
pu-	pu-
~,	~,
cada	cada
pueblo	pueblo
tiene	tiene
sus	sus
cosas	cosas
~,	~,
sus	sus
tradiciones	tradiciones
y	y
su	su
forma	forma
de	de
hacerlas	hacerlas
~.	~.
[RISA]	[RISA]
