estandar	dialectal	whisper
|T11|	|T11|	Mi
Mis	Mis	hijo,
hijos	hijos	mi
a	a	chagamateca,
mí	mí	para
[HS:I2	[HS:I2	ti,
		Tenían			Tenían	en
mucha	mucha	vez.
gramática	gramática	Mi
pa	pa	hijo
[A-Inn]	[A-Inn]	no
~,	~,	me
¿~	¿~	la
sabes	sabes	pega
~?	~?	a
		]			]	mi.
~¡~	~¡~	Solo
Atiende	Atiende	ha
~!	~!	tenido
Mis	Mis	mucha
hijos	hijos	idea.
no	no	Me
me	me	la
la	la	deja
pegan	pegan	de
a	a	pegar
mí	mí	si
~.	~.	quiero.
[HS:I2	[HS:I2	Sí,
		Eso			Eso	eh.
la	la	Dejerme
tenían	tenían	la
mucha	mucha	pegar,
~.	~.	no,
		]			]	eh.
Me	Me	No
la	la	me
dejaré	dejaré	la
pegar	pegar	pegó.
si	si	Ni
quiero	quiero	ellos,
e	e	ni
~…	~…	un
~,	~,	político,
y	y	porque
~¡~	~¡~	he
eh	eh	sido
~!	~!	seis
pero	pero	años
dejármela	dejármela	presidenta
pegar	pegar	de
no	no	la
~,	~,	asociación
¿~	¿~	de
eh	eh	la
~?	~?	tercera
Ni	Ni	edad
ellos	ellos	que
ni	ni	me
un	un	volvieron
político	político	a
porque	porque	reelegir
he	he	y
sido	sido	no
seis	seis	he
años	años	querido.
presidenta	presidenta	Tuve
de	de	que
~,	~,	eso,
de	de	porque
la	la	ya
Asociación_de_la_Tercera_Edad	Asociación_de_la_Tercera_Edad	está
que	que	bajada.
me	me	Pero
volvieron	volvieron	quiero
a	a	decirte
reelegir	reelegir	y
y	y	ver
no	no	a
he	he	los
querido	querido	con
~,	~,	políticos
¿~	¿~	con
eh	eh	el
~?	~?	presidente
[HS:E1	[HS:E1	de
		[Asent]			[Asent]	la
~.	~.	comunidad
		]			]	autónoma
Tuve	Tuve	que
que	que	tengo
eso	eso	foto
porque	porque	con
ya	ya	él,
estaba	estaba	con
harta	harta	el
~.	~.	video
Pero	Pero	por
quiero	quiero	que
decirte	decirte	lo
yo	yo	de
he	he	bien
hablao	hablao	estar
con	con	social
políticos	políticos	con
~,	~,	todas
con	con	esas
el	el	agentes,
presidente	presidente	no
de	de	me
la	la	la
Comunidad_Autónoma	Comunidad_Autónoma	pegaba.
que	que	Y
tengo	tengo	que
foto	foto	he
con	con	ido
él	él	derecho,
~,	~,	no
con	con	se
el	el	lo
director	director	habría
general	general	dicho
de	de	en
Bienestar_Social	Bienestar_Social	palabras
~,	~,	finas,
con	con	al
todas	todas	contrario,
esa	esa	palabras
gente	gente	múscas.
~.	~.	Pero
No	No	que
me	me	he
l	l	ido
~’~	~’~	a
han	han	derecho
pegao	pegao	a
~.	~.	lo
[HS:E1	[HS:E1	que
		[Asent]			[Asent]	quería
~.	~.	y
		]			]	que
Y	Y	a
que	que	mí
he	he	con
ido	ido	palabras
derecha	derecha	bitas
~,	~,	buenas
no	no	no
se	se	me
lo	lo	la
habré	habré	pega,
dicho	dicho	¿vale?
en	en	Tiene
palabras	palabras	mucha
finas	finas	idea.
~,	~,	Porque
al	al	a
contrario	contrario	mí
~,	~,	necesitamos
palabras	palabras	un
bruscas	bruscas	hogar.
pero	pero	Tienes
que	que	que
he	he	ser
ido	ido	dramática,
a	a	¿vale?
derecho	derecho	No
a	a	te
lo	lo	he
que	que	ido.
quería	quería	No
y	y	sabía
que	que	eso.
a	a	Y
mí	mí	necesitan
con	con	un
palabritas	palabritas	hogar.
buenas	buenas	Necesitan
no	no	un
me	me	hogar.
la	la	A
pegaban	pegaban	mí
~,	~,	no
¿~	¿~	me
eh	eh	digan
~?	~?	como
Ten	Ten	si
en	en	esto
cuenta	cuenta	o
eso	eso	con
~.	~.	que
[HS:E1	[HS:E1	le
		[Asent]			[Asent]	daba.
~.	~.	No
		]			]	te
A	A	he
mí	mí	estado
~,	~,	músca
decía	decía	o
~:	~:	no,
«~	«~	¿vale?
Necesitamos	Necesitamos	No
un	un	me
hogar	hogar	he
~»	~»	estado
~.	~.	músca
[HS:I2	[HS:I2	o
		El			El	no,
que	que
sabía	sabía
pa	pa
gramático	gramático
~,	~,
pa	pa
gramático	gramático
~,	~,
el	el
que	que
sabía	sabía
de	de
eso	eso
~,	~,
sabía	sabía
[A-Inn]	[A-Inn]
		]			]
he	he
necesitao	necesitao
un	un
hogar	hogar
~,	~,
necesito	necesito
un	un
hogar	hogar
~.	~.
A	A
mí	mí
no	no
me	me
digan	digan
conque	conque
si	si
esto	esto
~,	~,
conque	conque
si	si
tal	tal
o	o
pascual	pascual
~.	~.
Necesitamos	Necesitamos
un	un
hogar	hogar
~,	~,
en	en
Huércanos	Huércanos
~.	~.
