estandar	dialectal	whisper
Pues	Pues	Pues
antes	antes	antes
no	no	no
se	se	se
iba	iba	iba
nadie	nadie	a
a	a	nadie
Pamplona	Pamplona	a
~.	~.	Pamplona.
Ni	Ni	Y
se	se	se
visitaba	visitaba	necesitaba
tanto	tanto	tanto
con	con	con
los	los	los
médicos	médicos	médicos,
~,	~,	como
como	como	ahora
ahora	ahora	todos
~,	~,	los
todos	todos	meses.
los	los	Davamos
meses	meses	toda
~.	~.	salud
Dábamos	Dábamos	aquí
todas	todas	en
a	a	el
luz	luz	pueblo.
aquí	aquí	Más
en	en	suelo
el	el	se
pueblo	pueblo	orar
~.	~.	y
Más	Más	lo
duro	duro	tiene
es	es	lo
~,	~,	más
ahora	ahora	fácil,
ya	ya	pero
lo	lo	por
tienen	tienen	rara
más	más	generar
fácil	fácil	todos
~.	~.	en
Pero	Pero	el
por	por
regla	regla
general	general
~,	~,
todos	todos
en	en
el	el
pueblo	pueblo
~.	~.
