estandar	dialectal	whisper
[Asent]	[Asent]	y
~.	~.	yo
Las	Las	cuando
hacían	hacían	iba
~.	~.	a
[PS:	[PS:	patañar
		6			6	la
~''	~''	tienda
		]			]	a
Y	Y	carne
yo	yo	se
~,	~,	la
cuando	cuando	hacía
mi	mi	así,
papá	papá	con
tenía	tenía	elito
la	la	todo
tienda	tienda	todo
[A-Inn]	[A-Inn]	junto
las	las	y
hacía	hacía	después
así	así	no
~.	~.	teníamos
Ponerle	Ponele	que
to	to	sacar
~,	~,	y
to	to	calentar
~,	~,	y
to	to	ponerlo
junto	junto	en
y	y	los
ya	ya	platos
después	después	a
no	no	los
tenías	tenías	sombriga
na	na	que
más	más	han
que	que	llevado
sacar	sacar	a
y	y	comer
calentar	calentar
y	y
ponerle	ponele
a	a
~,	~,
en	en
los	los
platos	platos
a	a
~,	~,
a	a
los	los
hombres	hombres
aquí	aquí
al	al
llegar	llegar
a	a
comer	comer
allí	allí
~.	~.
