estandar	dialectal	whisper
¿~	¿~	para
Para	Para	matar
matar	matar	la
al	al	cero,
cerdo	cerdo	un
~?	~?	gancho
[HS:I2	[HS:I2	que
		Sí			Sí	le
~,	~,	engancha
el	el	y
gancho	gancho	luego
y	y	con
cuchillo	cuchillo	el
~.	~.	cuchillo
		]			]	le
Con	Con	matan
~,	~,	y
con	con	con
un	un	el
~,	~,	cuchillo
con	con	me
un	un	va
gancho	gancho	a
~,	~,	Moses,
que	que	acuércalo,
le	le	yo
enganchan	enganchan	hago
~,	~,	una
y	y	mada,
luego	luego	ganando
con	con	de
el	el	joven
cuchillo	cuchillo	tiempo
le	le	yo
matan	matan	me
~,	~,	voy
y	y	como
con	con
el	el
cuchillo	cuchillo
le	le
descuartiza	descuartiza
~.	~.
