estandar	dialectal	whisper
Lo	Lo	lo
que	que	que
pasa	pasa	pasa
es	es	que
que	que	él
él	él	es
es	es	muy
muy	muy	callable,
callao	callao	no
~.	~.	va
Él	Él	haciendo
no	no	esto
~,	~,	hecho
no	no	yo
va	va	esto
diciendo	diciendo	hecho
esto	esto	yo
he	he	no
hecho	hecho	que
yo	yo	la
~,	~,	saber
esto	esto	la
he	he	cantidad
hecho	hecho	de
yo	yo	cosas
~.	~.	que
No	No	habrá
~.	~.	hecho
Pero	Pero	sin
a	a	saber
saber	saber	nadie,
la	la
cantidad	cantidad
de	de
cosas	cosas
que	que
habrá	habrá
hecho	hecho
sin	sin
saber	saber
nadie	nadie
~.	~.
¿~	¿~
Me	Me
entiendes	entiendes
~?	~?
