estandar	dialectal	whisper
Mis	Mis	Pero
hijos	hijos	esto
[HS:I1	[HS:I1	es
		Bueno			Bueno	el
~,	~,	candil,
noso-	noso-	su
~…	~…	cichos
No	No	lo
~,	~,	han
ya	ya	vivido,
ellos	ellos	o
[A-PIn:	[A-PIn:	ya
		no			no	no.
han	han	No,
vivío	vivío	ya
		]			]	teníamos
		]			]	el...
ya	ya	Ya
~…	~…	me
~,	~,	atracó,
ya	ya	ya
teníamos	teníamos	estaba...
el	el	Ya
~…	~…	estaba
~,	~,	la
la	la	bombona.
~…	~…	No,
~,	~,	ya
[HS:I1	[HS:I1	que
		Ya			Ya	teníamos
había	había	aquí.
otra	otra	Pero
cosa	cosa	también,
ya	ya	lo
~,	~,	que
ya	ya	me
estaba	estaba	llamó
la	la	allí.
~…	~…	¿Candil?
~,	~,	Sí,
ya	ya	lo
estaba	estaba	que
la	la	me
bombona	bombona	llamó.
~.	~.	Lo
		]			]	lo
el	el	conté
gas	gas	por
~,	~,	también,
¿~	¿~	pero
no	no	también
~?	~?	el
~,	~,	campo.
el	el	Que
~…	~…	allí
~,	~,	en
el	el	el
gas	gas	cortillo,
de	de	aunque
~…	~…	tengo
~,	~,	vuelta
de	de	toda
butano	butano	la
~,	~,	cosa
el	el	antigua.
~…	~…	Tenemos
~,	~,	que
[HS:I1	[HS:I1	hacer
		Estaba			Estaba	con
la	la	eso.
bombona	bombona
de	de
gas	gas
~.	~.
		]			]
las	las
amarillas	amarillas
que	que
teníamos	teníamos
allí	allí
en	en
las	las
casas	casas
~.	~.
[HS:I1	[HS:I1
		Pero			Pero
~,	~,
vamos	vamos
~,	~,
ellos	ellos
~…	~…
~,	~,
ellos	ellos
también	también
la	la
han	han
vivío	vivío
en	en
otro	otro
estilo	estilo
~.	~.
		]			]
Pero	Pero
el	el
candil	candil
también	también
[HS:I1	[HS:I1
		El			El
candil	candil
sí	sí
l'lo_han	l'han
visto	visto
ellos	ellos
en	en
el	el
campo	campo
~.	~.
El	El
candil	candil
sí	sí
l'lo_han	l'han
visto	visto
ellos	ellos
~.	~.
		]			]
lo	lo
poníamos	poníamos
allí	allí
~.	~.
Sí	Sí
~,	~,
los	los
candiles	candiles
~.	~.
Yo	Yo
los	los
conservo	conservo
también	también
~,	~,
[HS:E2	[HS:E2
		Sí			Sí
~.	~.
		]			]
pero	pero
están	están
en	en
el	el
campo	campo
~,	~,
[RISA]	[RISA]
que	que
allí	allí
en	en
el	el
cortijo	cortío
~,	~,
donde	onde
tengo	tengo
puesto	puesto
todas	to
las	las
cosas	cosas
antiguas	antiguas
~,	~,
¿~	¿~
sabes	sabes
~?	~?
