estandar	dialectal	whisper
Se	Se	un
nota	nota	poco
~,	~,	para
ya	ya	acá
~.	~.	entonces
¿~	¿~	un
Zumito	Zumito	poquito
~?	~?	para
[V-Mrm]	[V-Mrm]	acá
Más	Más	¿Está
alta	alta	muy
~,	~,	bien?
igual	igual	Sí
~,	~,	¿Está
¿~	¿~	muy
no	no	bien?
~?	~?	¿Está
Se	Se	muy
os	os	bien?
ve	ve	Sí,
bien	bien	ahí
~,	~,	¿Está
pero	pero	muy
está	está	bien?
[A-Inn]	[A-Inn]	Está
 	 	muy
 	 	bien,
 	 	pero
 	 	la
 	 	máquina
 	 	de
 	 	la
 	 	libro
 	 	yo
 	 	Está
 	 	muy
 	 	bien
 	 	No
 	 	sé,
 	 	no
 	 	sé,
 	 	pero
 	 	qué
 	 	tal
 	 	es
 	 	la
 	 	verdad
