estandar	dialectal	whisper
Eso	Eso	eso
es	es	es,
~.	~.	entonces
Entonces	Entonces	amabe,
~,	~,	están
vamos	amos	lo
a	a	cierto
ver	vé	hay
~,	~,	que
[OTRAS-EM]	[OTRAS-EM]	esperar
¿~	¿~	un
está	está	tiempo
en	en	prudentía
lo	lo	pero
cierto	cierto	bueno
~?	~?	que
¿~	¿~	tiempo
Hay	Hay	prudentía
que	que	hay
esperar	esperá	que
un	un
tiempo	tiempo
prudencial	prudenciá
~?	~?
Pero	Pero
bueno	bueno
~,	~,
¿~	¿~
qué	qué
tiempo	tiempo
prudencial	prudenciá
hay	hay
que	que
esperar	esperá
~?	~?
[HS:E1	[HS:E1
		Clarísimo			Clarísimo
~.	~.
		]			]
¿~	¿~
Eh	Eh
~?	~?
