estandar	dialectal	whisper
Yo	Yo	Yo
he	he	he
hecho	hecho	hecho
de	de	de
todo	todo	todo.
~.	~.	Yo
Yo	Yo	he
he	he	sido
sido	sido	al
albañil	albañil	banil
de	de	de
todo	todo	todo
~:	~:	Desde
desde	desde	Picar
picar	picar	pasa
pa	pa	acarcimientos
sacar	sacar	A
cimientos	cimientos	poner
~,	~,	la
a	a	releta
poner	poner	de
la	la	arriba.
regleta	regleta	Lo
d'arriba	d'arriba	he
~.	~.	hecho
Lo	Lo	todo.
he	he	Incluido,
hecho	hecho	Picar
todo	todo	y
~.	~.	Matarco
Todo	Todo	Carachas
~.	~.	Lo
Incluido	Incluido	que
picar	picar	más
y	y	me
matar	matar	iba.
cucarachas	cucarachas	Yo
~,	~,	he
lo	lo	hecho
que	que
más	más
me	me
iba	iba
~…	~…
[RISA]	[RISA]
~¡~	~¡~
No	No
te	te
rías	rías
~,	~,
jo	jo
~!	~!
[RISA]	[RISA]
