estandar	dialectal	whisper
No	No	No,
~,	~,	no,
no	no	el
~,	~,	frío
el	el	nada.
frío	frío	Hoy,
nada	nada	pues,
~.	~.	es
Oye	Oye	casa,
~,	~,	calipación,
pues	pues	pues
~,	~,	tenemos
en	en	todo
casa	casa	el
~,	~,	mundo.
calefacción	calefacción	Y
pues	pues	luego
tenemos	tenemos	pues,
to	to	pues,
el	el	pues,
mundo	mundo	ver
~.	~.	vino,
Y	Y	vino
luego	luego	y
pues	pues	compas,
~,	~,	y
oye	oye	quita
~,	~,	el
si	si	frío
puedes	puedes	como
beber	beber
vino	vino
~,	~,
vino	vino
~,	~,
y	y
copas	copas
~,	~,
y	y
quitas	quitas
el	el
frío	frío
como	como
sea	sea
~.	~.
