estandar	dialectal	whisper
En	En	salones
unos	unos	había
salones	salones	salones,
~,	~,	aquí
había	había	en
salones	salones	las
~.	~.	quinas
Aquí	Aquí	había
en	en	uno
la	la	ahí
esquina	esquina	en
había	había	esa
uno	uno	casa
~,	~,	de
ahí	ahí	la
en	en	quina
esa	esa	mirando
casa	casa	para
de	de	arriba
la	la	y
esquina	esquina	uno
~,	~,	y
mirando	mirando	luego
pa	pa	allá
arriba	arriba	arriba
~,	~,	había
hay	hay	otro,
uno	uno	había
~.	~.	tres
Y	Y	faldes,
luego	luego	pero
allí	allí	había
arriba	arriba	muchos
había	había	gente
otro	otro	hoy.
~,	~,	Entonces
		si
había	había	se
tres	tres	un
bailes	bailes	bienaban
~.	~.	los
		]			]	baile,
Sí	Sí	en
~,	~,	las
pero	pero	quietas,
había	había	en
mucha	mucha	el
gente	gente	carnaval,
joven	joven	en
~.	~.	estos
[TOS]	[TOS]	días
[HS:E2	[HS:E2	traían
		Ya			Ya	muy
~.	~.	buenas
		]			]	múchicas,
Entonces	Entonces	estos
~,	~,	a
sí	sí	veces
~,	~,	de
se	se	aquí
llenaban	llenaban	de
los	los	mi
bailes	bailes	pulo
~,	~,	se
en	en	generaba
las	las	mucho
fiestas	fiestas	para
~,	~,	eso,
en	en	cuando
el	el	llegaba
carnaval	carnaval	la
~,	~,	cruz
en	en	traía
esos	esos	en
días	días	unas
traían	traía	orquestas
mu	mu	por
buena	buena	todo
música	música	lo
~,	~,	alto,
esta	esta	una
gente	gente	cordeón
de	de	que
aquí	aquí	entonces
de	de	lo
mi	mi	que
pueblo	pueblo	traía
~…	~…	no,
se	se	traía
esmeraba	esmeraba	en
mucho	mucho	una
pa	pa	cordeón,
eso	eso	un
~.	~.	osofón
Cuando	Cuando	y
llegaban	llegaban	una
la	la	batería
cruz	cruz	de
traían	traían	esa,
unas	unas	bueno,
orquesta	orquesta	eso
por	por	era
to	to	lo
lo	lo	que
alto	alto	traía,
~,	~,	ahora
un	un	mejor
acordeón	acordeón	venían
que	que	todos
entonces	entonces	esos
es	es	ofones,
lo	lo	una
que	que	cordeón,
traían	traían	pero
~,	~,	venían
¿~	¿~	unos
no	no	chicos
~?	~?	de
Traían	Traían	las
un	un	casas
acordeón	acordeón	que
~,	~,	tocaban
un	un	que
saxofón	soxofón	se
y	y	ganan
uno	uno	a
~…	~…	cosas
~|	~|	y
una	una	venían
batería	batería	otros
de	de	ayes
esas	esas	de
~,	~,	tela
[HS:E2	[HS:E2	que
		[Asent]			[Asent]	irían
~.	~.	a
		]			]	jaciar
bueno	bueno	hablar
~,	~,	a
pues	pues	otro
eso	eso	oso,
era	era	una
lo	lo	música
que	que	buena,
traían	traían	buena,
~,	~,	eso
a	a	sí
lo	lo	te
mejó	mejó	había,
~,	~,	pero
venían	venían	claro
dos	dos	eso
saxofones	soxofones	era
o	o	una
una	una	cruz
corneta	corneta	en
~…	~…	el
~,	~,	carnaval
en	en	y
fin	fin	eso
~.	~.	tía
Pero	Pero	te
venían	venían	pieza,
unos	unos	los
chicos	chicos	otros
de	de	amigos
Las_Casas	Las_Casas	era
que	que	un
tocaban	tocaban	hombre
~…	~…	con
que	que	una
eso	eso	cordeón
era	era	y
una	una	un
cosa	cosa	platillo
~…	~…	y
Y	Y	a
venían	venían	lo
otros	otros	que
de	de	te
ahí	ahí
de	de
Pela	Pela
que	que
[A-Inn]	[A-Inn]
le	le
hacían	hacían
hablar	hablar
al	al
saxofón	soxofón
~,	~,
una	una
música	música
buena	buena
~,	~,
buena	buena
~.	~.
Eso	Eso
sí	sí
que	que
había	había
~,	~,
mu	mu
buena	buena
~.	~.
Pero	Pero
claro	claro
~,	~,
eso	eso
era	era
en	en
la	la
Cruz	Cruz
~,	~,
en	en
el	el
carnaval	carnaval
y	y
esos	esos
días	días
de	de
fiesta	fiesta
~,	~,
luego	luego
los	los
otros	otros
domingos	domingos
era	era
un	un
hombre	hombre
con	con
un	un
acordeón	acordeón
y	y
unos	unos
platillos	platillos
y	y
~¡~	~¡~
hala	hala
~!	~!
que	que
te	te
[A-Inn]	[A-Inn]
~.	~.
