estandar	dialectal	whisper
No	No	No,
~,	~,	es
es	es	el
ecológico	ecológico	color,
~,	~,	es
no	no	el
~…	~…	color.
eso	eso	Las
~.	~.	cosas
Las	Las	que
cosas	cosas	de
que	que	casa
de	de	son
casa	casa	cosas
son	son	de
cosas	cosas	casa.
de	de	Nos
casa	casa	igual
~.	~.	que
No	No	lo
es	es	que
igual	igual	viene
que	que	fabricado
lo	lo	que
que	que	todo
viene	viene	te
fabricado	fabricado	viene.
~,	~,	Muy
que	que	luego.
todo	todo	¿Cómo
te	te	un
viene	viene	botán?
~…	~…	Tu
[HS:E2	[HS:E2	lo
		Desde			Desde	hacen
luego	luego	en
~.	~.	tu
		]			]	casa
[Asent]	[Asent]	y
~.	~.	te
Como	Como	sabe
un	un	bueno.
potaje	potaje	Lo
~:	~:	compra
tú	tú	congelada.
lo	lo	Porque
haces	haces	tú
en	en	exposed
tu	tu	tu
casa	casa	casa
y	y	como
~…	~…	usted?
te	te	¿Claro?
sabe	sabe	¡Dónde
bueno	bueno	está
~;	~;	de
lo	lo	casa
compras	compras	Whereas,
congelado	congelado	está
y	y	oder,
no	no
es	es
igual	igual
~.	~.
